ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001213900-20-043312	0001510279	Cohen & Company, LLC	TenPercentOwner			2929 ARCH STREET, SUITE 1703		PHILADELPHIA	PA	19104		001-39818
0001104659-20-136992	0001836988	Brown Christopher D.	Officer	Chief Technology Officer		C/O 908 DEVICES INC.	645 SUMMER STREET	BOSTON	MA	02210		001-39815
0001104659-20-136991	0001608021	Basarsky Trent A.	Officer	Vice President, Commercial		C/O 908 DEVICES INC.	645 SUMMER STREET	BOSTON	MA	02210		001-39815
0001104659-20-136990	0001283576	BARTHELEMY NICOLAS	Director			C/O 908 DEVICES INC.	645 SUMMER STREET	BOSTON	MA	02210		001-39815
0001104659-20-136989	0001219043	BYBEE CLINTON	TenPercentOwner			8755 WEST HIGGINS ROAD	SUITE 1025	CHICAGO	IL	60631		001-39815
0001104659-20-136989	0001402439	ARCH Venture Fund VII, L.P.	TenPercentOwner			8755 WEST HIGGINS ROAD	SUITE 1025	CHICAGO	IL	60631		001-39815
0001104659-20-136989	0001544444	ARCH Venture Partners VII, L.P.	TenPercentOwner			8755 WEST HIGGINS ROAD	SUITE 1025	CHICAGO	IL	60631		001-39815
0001104659-20-136989	0001219042	NELSEN ROBERT	TenPercentOwner			8755 WEST HIGGINS ROAD	SUITE 1025	CHICAGO	IL	60631		001-39815
0001104659-20-136989	0001544443	ARCH Venture Partners VII, LLC	TenPercentOwner			8755 WEST HIGGINS ROAD	SUITE 1025	CHICAGO	IL	60631		001-39815
0001209191-20-064253	0001733077	ROSS ROBERT W.	Officer	Chief Medical Officer		C/O SURFACE ONCOLOGY, INC.	50 HAMPSHIRE STREET, 8TH FLOOR	CAMBRIDGE	MA	02139		001-38459
0001616707-20-000266	0001431244	Miller James R.	Officer	Chief Technology Officer		C/O WAYFAIR INC., 4 COPLEY PLACE		BOSTON	MA	02116		001-36666
0001567619-20-021318	0001464574	Ansell Benjamin J MD	Director			14185 DALLAS PARKWAY	SUITE 1100	DALLAS	TX	75254		001-31775
0001817135-20-000010	0001817135	HETS LLC	TenPercentOwner			1255 W RIO SALADO PKWY STE 215		TEMPE	AZ	85281		001-37416
0001567619-20-021316	0001314182	PANTERMUEHL SHERI L	Director			14185 DALLAS PARKWAY	SUITE 1100	DALLAS	TX	75254		001-31775
0001567619-20-021314	0001286494	KLEISNER FRED J	Director			4490 ROCKAWAY BEACH RD. NE		BAINBRIDGE ISLAND	WA	98110		001-31775
0001616707-20-000264	0001783251	Netzer Thomas	Officer	Chief Operating Officer		4 COPLEY PLACE		BOSTON	MA	02116		001-36666
0001562180-20-007344	0001333069	Giamalis Stacey	Officer	Senior VP, Legal and GC		C/O PAGERDUTY, INC.	600 TOWNSEND ST., SUITE 200	SAN FRANCISCO	CA	94103		001-38856
0001567619-20-021312	0001568076	Jafarnia Kamal	Director			14185 DALLAS PARKWAY	SUITE 1100	DALLAS	TX	75254		001-31775
0001062993-20-006438	0000940804	SCHWARTZ STEVEN D	TenPercentOwner			C/O BIO-RAD LABORATORIES	1000 ALFRED NOBEL DRIVE	HERCULES	CA	94547		001-07928
0001127602-20-031887	0001358902	Anton Arthur F	Director			1011 WARRENVILLE ROAD, SUITE 600		LISLE	IL	60532		001-35243
0001616707-20-000262	0001620159	Oblak Steve	Officer	Chief Merchandising Officer		C/O WAYFAIR INC., 4 COPLEY PLACE		BOSTON	MA	02116		001-36666
0001437749-20-025584	0001486329	Champi Gerard A	Officer	PRESIDENT & CEO		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0001567619-20-021310	0001608286	Gupta Amish	Director			14185 DALLAS PARKWAY	SUITE 1100	DALLAS	TX	75254		001-31775
0001437749-20-025583	0001589287	Conrad Cathy J.	Officer	SVP/CREDIT ADMIN OFFICER		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0001817135-20-000009	0001817135	HETS LLC	TenPercentOwner			1255 W RIO SALADO PKWY STE 215		TEMPE	AZ	85281		001-37416
0001616707-20-000260	0001620023	Macri Edmond	Officer	Chief Product/Marketing		C/O WAYFAIR INC., 4 COPLEY PLACE		BOSTON	MA	02116		001-36666
0001437749-20-025582	0001677314	McGuigan William	Officer	SVP/AUDIT OFFICER		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0001209191-20-064252	0001818778	Lockwood Kristina S	Officer	General Counsel and Secretary		3465 EAST FOOTHILL BOULEVARD		PASADENA	CA	91107		001-34819
0001437749-20-025581	0001491834	BONE JAMES M JR	Officer	EVP & CFO		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0001633917-20-000181	0001643693	Auerbach Jonathan	Officer	EVP, Chief Strat & Growth Off		C/O PAYPAL HOLDINGS, INC.	2211 NORTH FIRST STREET	SAN JOSE	CA	95131		001-36859
0001209191-20-064250	0001641925	Unruh Jess	Officer	CAO/Operational CFO		3465 EAST FOOTHILL BOULEVARD		PASADENA	CA	91107		001-34819
0001225208-20-014832	0001636160	Callen David	Officer	Sr VP & Chief Accounting Offic		804 CARNEGIE CENTER		PRINCETON	NJ	08540		001-15891
0001690820-20-000309	0001700537	HUSTON BENJAMIN E.	Officer	Chief Operating Officer		C/O CARVANA CO.	1930 W. RIO SALADO PARKWAY	TEMPE	AZ	85281		001-38073
0001493152-20-023868	0001475782	Rudolph Michael	Director			C/O MARATHON PATENT GROUP, INC.	1180 N. TOWNE CENTER DRIVE, SUITE 100	LAS VEGAS,	NV	89144		001-36555
0001690820-20-000308	0001088011	MAROONE MICHAEL E	Director			C/O CARVANA CO.	1930 W. RIO SALADO PARKWAY	TEMPE	AZ	85281		001-38073
0001690820-20-000307	0001700542	KEETON RYAN S.	Officer	Chief Brand Officer		C/O CARVANA CO.	1930 W. RIO SALADO PARKWAY	TEMPE	AZ	85281		001-38073
0000874015-20-000172	0000897667	CROOKE STANLEY T	Director,Officer	Exec Chairman of the Board		C/O IONIS PHARMACEUTICALS,  INC.	2855 GAZELLE COURT	CARLSBAD,	CA	92010		000-19125
0001690820-20-000306	0001700540	JENKINS MARK W.	Officer	Chief Financial Officer		C/O CARVANA CO.	1930 W RIO SALADO PKWY	TEMPE	AZ	85281		001-38073
0001209191-20-064248	0001771636	Bibelheimer Jason	Officer	Chief Human Resources Officer		3465 EAST FOOTHILL BOULEVARD		PASADENA	CA	91107		001-34819
0001209191-20-064246	0001019556	JACOBS WILLIAM I	Director			3465 E. FOOTHILL BLVD.		PASADENA	CA	91107		001-34819
0001567619-20-021308	0001185946	WALKER LOUISE A	Director,Officer	President/CEO		195 NORTH FIRST STREET		DIXON	CA	95620		000-30707
0001209191-20-064244	0001254044	DEEGAN GLENN E.	Officer	VP and General Counsel		C/O ALTRA INDUSTRIAL MOTION CORP.	300 GRANITE STREET SUITE 201	BRAINTREE	MA	02184		001-33209
0001071739-20-000277	0001186257	NEIDORFF MICHAEL F	Director,Officer	Chairman, President & CEO		7700 FORYSTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001071739-20-000276	0001383557	Hunter Jesse N	Officer	EVP, M&A & Chief Strategy Ofcr		7700 FORSYTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001071739-20-000274	0001446919	Schwaneke Jeffrey A.	Officer	EVP, CFO		7700 FORSYTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001071739-20-000273	0001743651	BURKHALTER BRANDY	Officer	EVP, Chief Operating Officer		7700 FORSYTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001071739-20-000272	0001802501	KOSTER CHRISTOPHER	Officer	SVP, Secr. & General Counsel		7700 FORSYTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001071739-20-000271	0001669691	BROOKS MARK J	Officer	EVP, Chief Information Officer		7700 FORSYTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001071739-20-000270	0001792242	THOMAS DAVID P	Officer	EVP, MARKETS		7700 FORSYTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001209191-20-064242	0001805694	Zhang Shuo	Director			C/O GRID DYNAMICS HOLDINGS, INC.	5000 EXECUTIVE PARKWAY, SUITE 520	SAN RAMON	CA	94583		001-38685
0001071739-20-000269	0001483090	Isaak Christopher R	Officer	SVP, Corporate Controller, CAO		7700 FORSYTH BOULEVARD		ST. LOUIS	MO	63105		001-31826
0001127602-20-031885	0001683323	APPIO THOMAS	Officer	Pres&Co-Head Bausch&Lomb/Int'l		400 SOMERSET CORPORATE BOULEVARD		BRIDGEWATER	NJ	08807		001-14956
0001209191-20-064241	0001805701	Wang Yueou	Director			C/O GRID DYNAMICS HOLDINGS, INC.	5000 EXECUTIVE PARKWAY, SUITE 520	SAN RAMON	CA	94583		001-38685
0001209191-20-064240	0001805736	Wang Weihang	Director			C/O GRID DYNAMICS HOLDINGS, INC.	5000 EXECUTIVE PARKWAY, SUITE 520	SAN RAMON	CA	94583		001-38685
0001246360-20-001967	0001196800	HENTSCHEL DAVID A	Other		Director Emeritus	C/O CIMAREX ENERGY CO.	1700 LINCOLN STREET, SUITE 3700	DENVER	CO	80203		001-31446
0001209191-20-064239	0001200469	YEAMAN KEVIN J	Director,Officer	President and CEO		C/O DOLBY LABORATORIES, INC.	1275 MARKET STREET	SAN FRANCISCO	CA	94103		001-32431
0001209191-20-064238	0001603604	Southworth Michael Christopher	Director			C/O GRID DYNAMICS HOLDINGS, INC.	5000 EXECUTIVE PARKWAY, SUITE 520	SAN RAMON	CA	94583		001-38685
0001214659-20-010517	0001753670	Banyai William	Director,Officer	See Remarks		C/O TWIST BIOSCIENCE CORPORATION	681 GATEWAY BLVD.	SOUTH SAN FRANCISCO	CA	94080		001-38720
0000950103-20-024378	0001780525	Newstead Jennifer	Officer	VP and General Counsel		C/O FACEBOOK, INC.	1601 WILLOW ROAD	MENLO PARK	CA	94025		001-35551
0001209191-20-064237	0001617870	Levinson Marina	Director			C/O GRID DYNAMICS HOLDINGS, INC.	5000 EXECUTIVE PARKWAY, SUITE 520	SAN RAMON	CA	94583		001-38685
0001209191-20-064236	0001256708	SHERMAN MARK ANDREW	Officer	EVP, GEN. COUN. & SECRTY		C/O DOLBY LABORATORIES, INC.	1275 MARKET STREET	SAN FRANCISCO	CA	94103		001-32431
0001214659-20-010516	0001753655	Leproust Emily M.	Director,Officer	President & CEO		C/O TWIST BIOSCIENCE CORPORATION	681 GATEWAY BLVD.	SOUTH SAN FRANCISCO	CA	94080		001-38720
0001214659-20-010515	0001753672	Green Paula	Officer	SVP of Human Resources		C/O TWIST BIOSCIENCE CORPORATION	681 GATEWAY BLVD.	SOUTH SAN FRANCISCO	CA	94080		001-38720
0001209191-20-064235	0001204424	CARNEY LLOYD	Director			C/O GRID DYNAMICS HOLDINGS, INC.	5000 EXECUTIVE PARKWAY, SUITE 520	SAN RAMON	CA	94583		001-38685
0001209191-20-064234	0001746636	Pendleton Todd	Officer	SVP, Chief Marketing Officer		C/O DOLBY LABORATORIES, INC.	1275 MARKET STREET	SAN FRANCISCO	CA	94103		001-32431
0001688568-20-000113	0001579263	SHARP KENNETH P	Officer	EVP & CFO		1775 TYSONS BOULEVARD		TYSONS	VA	22012		001-38033
0001209191-20-064233	0001188321	BENHAMOU ERIC	Director			C/O GRID DYNAMICS HOLDINGS, INC.	5000 EXECUTIVE PARKWAY, SUITE 520	SAN RAMON	CA	94583		001-38685
0001214659-20-010514	0001753840	Daniels Mark	Officer	See Remarks		C/O TWIST BIOSCIENCE CORPORATION	681 GATEWAY BLVD.	SOUTH SAN FRANCISCO	CA	94080		001-38720
0001209191-20-064232	0001767009	Nicholson Ryan	Officer	VP, Corporate Controller		C/O DOLBY LABORATORIES, INC.	1275 MARKET STREET	SAN FRANCISCO	CA	94103		001-32431
0001209191-20-064231	0001315522	Forshay Steven E	Officer	SVP, Advanced Technology Group		C/O DOLBY LABORATORIES, INC.	1275 MARKET STREET	SAN FRANCISCO	CA	94103		001-32431
0001209191-20-064230	0001224994	CHEW LEWIS	Officer	EVP & Chief Financial Officer		C/O DOLBY LABORATORIES, INC.	1275 MARKET STREET	SAN FRANCISCO	CA	94103		001-32431
0001576280-20-000004	0001737840	Saia John G.	Officer	See Remarks		505 PENOBSCOT DRIVE		REDWOOD CITY	CA	94063		001-38683
0001683168-20-004364	0001712316	Tobia Alfred Victor Jr.	Director,Officer	President & CIO		767 THIRD AVENUE, 6TH FLOOR		NEW YORK	NY	10017		001-37721
0001209191-20-064229	0001731843	Baker Giles	Officer	SVP, Consumer Entertainment		C/O DOLBY LABORATORIES, INC.	1275 MARKET STREET	SAN FRANCISCO	CA	94103		001-32431
0000899243-20-034326	0001707270	Smith Carey A.	Officer	President & COO		PARSONS CORPORATION	5875 TRINITY PARKWAY #300	CENTREVILLE	VA	20120		001-07782
0001437749-20-025580	0001702187	Gronski Dawn D	Officer	SVP/HUMAN RESOURCES OFFICER		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0001437749-20-025579	0001650455	Drust Richard D	Officer	SVP/RETAIL BANKING OFFICER		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0000899243-20-034324	0001354345	Bolzon Bradley J PhD	Director			C/O CRISPR THERAPEUTICS, INC.	610 MAIN STREET	CAMBRIDGE	MA	02139		001-37923
0001437749-20-025578	0001609523	Honick Ronald S. Jr.	Officer	SVP/OPS & TECH SVS OFFICER		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0001387131-20-011257	0001099776	COULTER JAMES G	Other		Former 10% Owner	C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-39323
0001387131-20-011257	0000860866	BONDERMAN DAVID	Other		Former 10% Owner	C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-39323
0001387131-20-011257	0001495741	TPG Group Holdings (SBS) Advisors, Inc.	Other		Former 10% Owner	C/O TPG GLOBAL, LLC	301 COMMERCE STREET, SUITE 3300	FORT WORTH	TX	76102		001-39323
0001437749-20-025577	0001512042	Kinney Lisa L	Officer	SVP/RETAIL LENDING OFFICER		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0001437749-20-025576	0001558279	Westington Stephanie A.	Officer	SVP/CONTROLLER		C/O FNCB	102 E. DRINKER ST.	DUNMORE	PA	18512		001-38408
0000807863-20-000152	0001577363	Gray Jason	Officer	GC, Secretary & Admin Officer		600 B STREET, SUITE 100		SAN DIEGO	CA	92101		001-35231
0000807863-20-000151	0001421479	DAVISON JEFFREY C	Officer	Chief Financial Officer		600 B STREET, SUITE 100		SAN DIEGO	CA	92101		001-35231
0000807863-20-000150	0001551788	THOMPSON JANE J.	Director			600 B STREET, SUITE 100		SAN DIEGO	CA	92101		001-35231
0000950142-20-002827	0001435626	Tananbaum Steven A.	TenPercentOwner			300 PARK AVENUE	21ST FLOOR	NEW YORK	NY	10022		001-12935
0000950142-20-002827	0001278951	GOLDENTREE ASSET MANAGEMENT LP	TenPercentOwner			300 PARK AVENUE	21ST FLOOR	NEW YORK	NY	10022		001-12935
0000950142-20-002827	0001435627	GoldenTree Asset Management LLC	TenPercentOwner			300 PARK AVENUE	21ST FLOOR	NEW YORK	NY	10022		001-12935
0001055726-20-000056	0001259780	KIES PETER	Officer	CFO		C/O INOVIO PHARMACEUTICALS, INC.	6769 MESA RIDGE ROAD	SAN DIEGO	CA	92121		001-14888
0001209191-20-064228	0001621328	Yu K Peony	Officer	Chief Medical Officer		C/O FIBROGEN, INC.	409 ILLINOIS ST.	SAN FRANCISCO	CA	94158		001-36740
0001055726-20-000055	0001669080	Weiner David B.	Director			660 W. GERMANTOWN PIKE	SUITE 110	PLYMOUTH MEETING	PA	19462		001-14888
0001468174-20-000113	0001616418	Sears Peter	Officer	See Remarks		C/O HYATT HOTELS CORPORATION	150 NORTH RIVERSIDE PLAZA	CHICAGO	IL	60606		001-34521
0001209191-20-064227	0001621334	Cotroneo Pat	Officer	SVP, Finance and CFO		C/O FIBROGEN, INC.	409 ILLINOIS ST.	SAN FRANCISCO	CA	94158		001-36740
0001193805-20-001562	0001522066	SPH Group Holdings LLC	TenPercentOwner			C/O STEEL PARTNERS HOLDINGS L.P.	590 MADISON AVENUE, 32ND FLOOR	NEW YORK	NY	10022		001-33278
0001193805-20-001562	0000709804	Steel Excel Inc.	TenPercentOwner			590 MADISON AVENUE	32ND FLOOR	NEW YORK	NY	10022		001-33278
0001193805-20-001562	0001522067	SPH Group LLC	TenPercentOwner			C/O STEEL PARTNERS HOLDINGS L.P.	590 MADISON AVENUE, 32ND FLOOR	NEW YORK	NY	10022		001-33278
0001193805-20-001562	0001537666	Steel Partners Holdings GP Inc.	TenPercentOwner			590 MADISON AVENUE	32ND FLOOR	NEW YORK	NY	10022		001-33278
0001193805-20-001562	0001452857	STEEL PARTNERS HOLDINGS L.P.	TenPercentOwner			590 MADISON AVENUE	32ND FLOOR	NEW YORK	NY	10022		001-33278
0001209191-20-064226	0001218401	GUDERIAN BRYAN K	Officer	EVP Business Development		3500 ONE WILLIAMS CENTER		TULSA	OK	74172		001-35322
0001209191-20-064225	0001615507	Zoradi Mark	Director,Officer	Chief Executive Officer		3900 DALLAS PKWY.	SUITE 500	PLANO	TX	75093		001-33401
0001620533-20-000127	0001632017	GARUTTI RANDALL J	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O SHAKE SHACK INC.	225 VARICK STREET, SUITE 301	NEW YORK	NY	10014		001-36823
0001620533-20-000127	0001633960	GARUTTI MARIA L	TenPercentOwner			C/O SHAKE SHACK INC.	225 VARICK STREET, SUITE 301	NEW YORK	NY	10014		001-36823
0001127602-20-031883	0001274281	Whalen Julie	Officer	EVP CHIEF FINANCIAL OFFICER		3250 VAN NESS AVE.		SAN FRANCISCO	CA	94109		001-14077
0001193805-20-001561	0001580602	LION FUND II, L.P.	TenPercentOwner			17802 IH 10 WEST, SUITE 400		SAN ANTONIO	TX	78257		001-38477
0001193805-20-001561	0001334430	BIGLARI, SARDAR	Director,Officer,TenPercentOwner	Chairman and CEO		17802 IH 10 WEST, SUITE 400		SAN ANTONIO	TX	78257		001-38477
0001193805-20-001561	0001334426	LION FUND, L.P.	TenPercentOwner			17802 IH 10 WEST, SUITE 400		SAN ANTONIO	TX	78257		001-38477
0001193805-20-001561	0001334429	BIGLARI CAPITAL CORP.	TenPercentOwner			17802 IH 10 WEST, SUITE 400		SAN ANTONIO	TX	78257		001-38477
0001065280-20-000529	0001836343	Saint John Bozoma	Officer	Chief Marketing Officer		100 WINCHESTER CIRCLE		LOS GATOS	CA	95032		001-35727
0001209191-20-064222	0001777086	Andersen Derek	Officer	Chief Financial Officer		C/O SNAP INC.	2772 DONALD DOUGLAS LOOP NORTH	SANTA MONICA	CA	90405		001-38017
0001179110-20-012070	0001682323	Albright Charles	Officer	EVP/Chief Scientific Officer		C/O EDITAS MEDICINE, INC.	11 HURLEY ST.	CAMBRIDGE	MA	02141		001-37687
0001209191-20-064221	0001739097	Ryan Jeffrey Miles	Officer	Chief People Officer		C/O ZYNGA INC. 699 8TH STREET		SAN FRANCISCO	CA	94103		001-35375
0001371285-20-000327	0001657025	Tooth Margaret	Officer	Chief Revenue Officer		C/O TRUPANION, INC.	6100 4TH AVENUE SOUTH, SUITE 200	SEATTLE	WA	98108		001-36537
0001371285-20-000326	0001622728	BEARMAN ASHER	Officer	Chief Strategy Officer		C/O TRUPANION, INC.	6100 4TH AVENUE S, SUITE 200	SEATTLE	WA	98108		001-36537
0001773383-20-000136	0001258772	Van Siclen John	Director,Officer	Chief Executive Officer		C/O DYNATRACE, INC.	1601 TRAPELO ROAD, SUITE 116	WALTHAM	MA	02451		001-39010
0001437749-20-025573	0001589283	Cummings Mary Griffin	Officer	EVP/GENERAL COUNSEL		C/O FNCB	102 E DRINKER ST	DUNMORE	PA	18512		001-38408
0001209191-20-064219	0001604693	SIMON JOSEPH	Officer	Chief Financial Officer		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001209191-20-064216	0001091909	GILLMAN BRIAN S	Officer	EVP/GC/Secretary		410 44TH STREET, SUITE 700		PHOENIX	AZ	85008		001-38626
0001209191-20-064215	0001604659	CRAIN ELIZABETH	Director,Officer	Chief Operating Officer		C/O MOELIS & COMPANY	399 PARK AVENUE, 5TH FLOOR	NEW YORK	NY	10022		001-36418
0001209191-20-064213	0001337679	GIBEAU FRANK D	Director,Officer	Chief Executive Officer		C/O ZYNGA INC.	699 8TH STREET	SAN FRANCISCO	CA	94103		001-35375
0001562180-20-007343	0001835869	Bode William	Officer	Chief Operations Officer		4 LIBERTY LANE WEST		HAMPTON	NH	03842		001-37534
0001786550-20-000009	0001786550	Ryu Jennifer Y	Officer	CFO		17101 ARMSTRONG AVENUE		IRVINE	CA	92614		000-32113
0001218774-20-000007	0001218774	DUCHENE KATE W	Director,Officer	President & CEO		17101 ARMSTRONG AVENUE		IRVINE	CA	92614		000-32113
0001772316-20-000004	0001772316	Brackney Timothy L	Officer	President and COO		17101 ARMSTRONG AVENUE		IRVINE	CA	92614		000-32113
0001019056-20-000642	0001070170	Gagnon Neil	TenPercentOwner			1370 AVENUE OF THE AMERICAS	24TH FLOOR	NEW YORK	NY	10019		001-32845
0001209191-20-064211	0001386430	Siminoff Ellen F	Director			C/O ZYNGA INC.	699 EIGHTH STREET	SAN FRANCISCO	CA	94103		001-35375
0001019056-20-000640	0001070170	Gagnon Neil	TenPercentOwner			1370 AVENUE OF THE AMERICAS	24TH FLOOR	NEW YORK	NY	10019		001-35706
0001437749-20-025572	0001797471	Smull L Lynn	Officer	Chief Financial Officer		C/O GEVO, INC. 345 INVERNESS DRIVE SOUTH	BUILDING C, SUITE 310	ENGLEWOOD	CO	80112		001-35073
0001437749-20-025571	0001702452	Ghauri Shahid	Officer	See Remarks		5718 WESTHEIMER RD, SUITE 700		HOUSTON	TX	77057		001-32414
0001437749-20-025570	0001288376	KROHN TRACY W	Director,Officer,TenPercentOwner	Chairman, CEO & President		5718 WESTHEIMER RD, SUITE 700		HOUSTON	TX	77057		001-32414
0001775659-20-000018	0001775659	Griffin Anna	Officer	Chief Marketing Officer		C/O SMARTSHEET INC.	10500 NE 8TH ST., SUITE 1300	BELLEVUE	WA	98004		001-38464
0001437749-20-025569	0001368760	Schroeder Stephen L	Officer	SVP & Chief Technical Officer		5718 WESTHEIMER RD, SUITE 700		HOUSTON	TX	77057		001-32414
0001209191-20-064209	0001704727	VERDE INVESTMENTS, INC.	TenPercentOwner			1720 W. RIO SALADO PARKWAY, SUITE A		TEMPE	AZ	85281		001-38073
0001209191-20-064209	0001017608	GARCIA ERNEST C. II	TenPercentOwner			1720 W. RIO SALADO PARKWAY, SUITE A		TEMPE	AZ	85281		001-38073
0001437749-20-025568	0001758991	Williford William J	Officer	See Remarks		5718 WESTHEIMER RD, SUITE 700		HOUSTON	TX	77057		001-32414
0001209191-20-064208	0001717499	Phillips Phuong Y.	Officer	Chief Legal Officer		C/O ZYNGA INC.	699 8TH STREET	SAN FRANCISCO	CA	94103		001-35375
0001209191-20-064206	0001017608	GARCIA ERNEST C. II	TenPercentOwner			1720 W. RIO SALADO PARKWAY, SUITE A		TEMPE	AZ	85281		001-38073
0001209191-20-064206	0001704727	VERDE INVESTMENTS, INC.	TenPercentOwner			1720 W. RIO SALADO PARKWAY, SUITE A		TEMPE	AZ	85281		001-38073
0001437749-20-025567	0001750591	Yang Sunghee Janet	Officer	See Remarks		5718 WESTHEIMER RD, SUITE 700		HOUSTON	TX	77057		001-32414
0001794515-20-000062	0001813609	Keren Nir	Officer	Chief Technology Officer		C/O ZOOMINFO TECHNOLOGIES INC.,	805 BROADWAY STREET, SUITE 900	VANCOUVER	WA	98660		001-39310
0001127602-20-031880	0001229289	STEPAN F QUINN JR	Director,Officer	Chairman, President & CEO		22 W. FRONTAGE ROAD		NORTHFIELD	IL	60093		001-04462
0001209191-20-064203	0001676704	Kim Bernard Jin	Officer	President of Publishing		C/O ZYNGA INC.	699 8TH STREET	SAN FRANCISCO	CA	94103		001-35375
0001590895-20-000051	0001023115	KORNSTEIN DON R	Director			100 WEST LIBERTY STREET, 12TH FLOOR		RENO	NV	89501		001-36629
0001737534-20-000032	0001737534	Hamilton Kara	Officer	Chief People & Culture Officer		C/O SMARTSHEET INC.	10500 NE 8TH ST., SUITE 1300	BELLEVUE	WA	98004		001-38464
0001209191-20-064201	0001685979	Griffin James Gerard	Officer	Chief Financial Officer		C/O ZYNGA INC.	699 8TH STREET	SAN FRANCISCO	CA	94103		001-35375
0001209191-20-064199	0001229590	GORDON WILLIAM B	Director			C/O KLEINER PERKINS CAUFIELD BYERS	2750 SAND HILL ROAD	MENLO PARK	CA	94025		001-35375
0001585521-20-000305	0001375800	Chadwick Jonathan	Director			C/O ZOOM VIDEO COMMUNICATIONS, INC.	55 ALMADEN BOULEVARD, 6TH FLOOR	SAN JOSE	CA	95113		001-38865
0001225208-20-014830	0001621146	Loparco Michael J	Officer	EVP, CEO, EMS		10560 DR. MARTIN LUTHER KING, JR. ST. N.		ST. PETERSBURG	FL	33716		001-14063
0001209191-20-064197	0001593861	DUGAN REGINA E	Director			C/O ZYNGA INC.	699 EIGHTH STREET	SAN FRANCISCO	CA	94103		001-35375
0001708055-20-000202	0001550524	Scarfo Anthony	Officer	EVP & GM Cloud & Edge		C/O RIBBON COMMUNICATIONS INC.	4 TECHNOLOGY PARK DRIVE	WESTFORD	MA	01886		001-38267
0001794515-20-000060	0001834204	HSKB Funds, LLC	TenPercentOwner			C/O ZOOMINFO TECHNOLOGIES INC.	805 BROADWAY STREET, SUITE 900	VANCOUVER	WA	98660		001-39310
0001127602-20-031878	0001594085	Crew Debra Ann	Director			1000 STANLEY DRIVE		NEW BRITAIN	CT	06053		001-05224
0001209191-20-064195	0001769891	Quintana Marie	Officer	EVP, Marketing/Communications		14201 DALLAS PARKWAY		DALLAS	TX	75254		001-07293
0001127602-20-031877	0001672184	Hankin Michael David	Director			1000 STANLEY DRIVE		NEW BRITAIN	CT	06053		001-05224
0001209191-20-064194	0001680979	Bromberg Matthew S	Officer	Chief Operating Officer		C/O ZYNGA INC.	699 8TH STREET	SAN FRANCISCO	CA	94103		001-35375
0001127602-20-031874	0001193999	COUTTS ROBERT B	Director			1000 STANLEY DRIVE		NEW BRITAIN	CT	06053		001-05224
0001127602-20-031873	0001565087	WINSHIP HENRY WARD IV	Director			40 PACIFICA, SUITE 900		IRVINE	CA	92618		001-13585
0001127602-20-031871	0001208747	CARDOSO CARLOS M	Director			1000 STANLEY DRIVE		NEW BRITAIN	CT	06053		001-05224
0000920112-20-000343	0001581717	Hylen Christopher	Director			1398 CENTRAL AVENUE		DUBUQUE	IA	52001		001-15393
0001127602-20-031870	0001222385	STUDENMUND JAYNIE M	Director			CORELOGIC, INC.	40 PACIFICA, SUITE 900	IRVINE	CA	92618		001-13585
0001794515-20-000058	0001813217	Schuck Henry	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O ZOOMINFO TECHNOLOGIES INC.,	805 BROADWAY STREET, SUITE 900	VANCOUVER,	WA	98660		001-39310
0001127602-20-031868	0001680502	SHEPHERD MICHAEL	Director			CORELOGIC, INC.	40 PACIFICA, SUITE 900	IRVINE	CA	92618		001-13585
0001127602-20-031867	0001614734	STOCKTON DMITRI L	Director			1000 STANLEY DRIVE		NEW BRITAIN	CT	06053		001-05224
