ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0000899243-21-048115	0001376358		Director			One Baxter Parkway		Deerfield	IL	60015		001-04448
0000899243-21-048114	0001383309	WEISBERG OLIVER PAUL	TenPercentOwner			25/F HYSAN PLACE	500 HENNESSY ROAD, CAUSEWAY BAY	HONG KONG	K3		HONG KONG	001-39653
0000899243-21-048114	0001675855	Blue Pool Management Ltd.	TenPercentOwner			25/F HYSAN PLACE	500 HENNESSY ROAD, CAUSEWAY BAY	HONG KONG	K3		HONG KONG	001-39653
0000899243-21-048114	0001675772	Blue Pool Capital Ltd	TenPercentOwner			25/F HYSAN PLACE	500 HENNESSY ROAD, CAUSEWAY BAY	HONG KONG	K3		HONG KONG	001-39653
0001700866-21-000002	0001700866		Other		NWLIC - SVP CAO	10801 N. Mopac Expy Bldg 3		Austin	TX	78759		000-55522
0001567619-21-022018	0001721657	Roberts Howard G	Director			3175 HIGHWAY 278		COVINGTON	GA	30014		001-39914
0000950142-21-004004	0000061043	LYON WILLIAM H	Director			C/O TAYLOR MORRISON HOME CORPORATION	4900 N. SCOTTSDALE ROAD, SUITE 2000	SCOTTSDALE	AZ	85251		001-35873
0001062993-21-012857	0001773270	Schoenfeld Adam	Director,Officer,TenPercentOwner	Chief Strategy Officer		C/O GREENLANE HOLDINGS, INC.	1095 BROKEN SOUND PARKWAY, SUITE 300	BOCA RATON	FL	33487		001-38875
0001567619-21-022017	0001197485	Killelea Michael J	Officer	EVP, Gen. Counsel, Corp. Sec'y		C/O GOODRICH PETROLEUM CORPORATION	801 LOUISIANA, SUITE 700	HOUSTON	TX	77002		001-12719
0001567619-21-022016	0001729470	Amandla MK Trust	TenPercentOwner			C/O THE BRYN MAWR TRUST COMPANY OF DELAW	20 MONTCHANIN RD, SUITE 100	GREENVILLE	DE	19807		001-35929
0001883850-21-000029	0001411984	Van Plew Daniel P	Officer	EVP & General Mgr, Industrial		777 OLD SAW MILL RIVER ROAD		TARRYTOWN	NY	10591		000-19034
0001883850-21-000028	0001585160	Landry Robert E	Officer	EVP Finance CFO		777 OLD SAW MILL RIVER ROAD		TARRYTOWN	NY	10591		000-19034
0001415889-21-005860	0001831216	Myles David C.	Officer	CHIEF DEVELOPMENT OFFICER		C/O OLEMA PHARMACEUTICALS, INC.	512 2ND STREET, 4TH FLOOR	SAN FRANCISCO	CA	94107		001-39712
0001225208-21-014893	0001787784	LaRouche Michael W.	Officer	EVP, Customer Group Manager		12010 SUNSET HILLS ROAD		RESTON	VA	20190		001-35832
0001225208-21-014892	0001833138	Natarajan Prabu	Officer	EVP, Chief Financial Officer		12010 SUNSET HILLS ROAD		RESTON	VA	20190		001-35832
0001225208-21-014891	0001787763	Genter Robert S.	Officer	EVP, Customer Group Manager		12010 SUNSET HILLS ROAD		RESTON	VA	20190		001-35832
0001567619-21-022014	0001835971	McWatters Kristen	Officer	Sr. Vice President, CFO & CAO		801 LOUISIANA	SUITE 700	HOUSTON	TX	77002		001-12719
0001062993-21-012855	0001645018	Good John A	Director			C/O FARMLAND PARTNERS INC.	4600 S. SYRACUSE STREET SUITE 1450	DENVER	CO	80237		001-36405
0001104659-21-149551	0001409989	Young Mark R	Officer	Exec. VP and General Counsel		C/O THE RMR GROUP LLC	TWO NEWTON PLACE 255 WASHINGTON STREET	NEWTON	MA	02458		001-33274
0001062993-21-012853	0001389549	Pittman Paul A	Director,Officer	Chief Executive Officer		C/O FARMLAND PARTNERS INC.	4600 S. SYRACUSE STREET SUITE 1450	DENVER	CO	80237		001-36405
0001104659-21-149550	0001866037	Barton Michael J.	Officer	SVP and CAO		C/O THE RMR GROUP LLC	TWO NEWTON PLACE 255 WASHINGTON STREET	NEWTON	MA	02458		001-33274
0001104659-21-149548	0001478929	Richards Barry A.	Officer	President		C/O THE RMR GROUP LLC	TWO NEWTON PLACE 255 WASHINGTON STREET	NEWTON	MA	02458		001-33274
0001104659-21-149547	0001301589	Crage Peter J	Officer	Exec. VP, CFO and Treasurer		C/O THE RMR GROUP LLC	TWO NEWTON PLACE 255 WASHINGTON STREET	NEWTON	MA	02458		001-33274
0001104659-21-149545	0001443952	PERTCHIK JONATHAN	Director,Officer	Chief Executive Officer		C/O THE RMR GROUP LLC	TWO NEWTON PLACE 255 WASHINGTON STREET	NEWTON	MA	02458		001-33274
0001683168-21-006328	0001732362		Officer	COO of Subsidiary		700 VETERANS MEMORIAL HIGHWAY	SUITE 100	HAUPPAUGE	NY	11788		001-34780
0001683168-21-006326	0001732109	Maiman Mitchell	Officer	President of Subsidiary		700 VETERANS MEMORIAL HIGHWAY	SUITE 100	HAUPPAUGE	NY	11788		001-34780
0001104659-21-149544	0001865763	Narayanan Srinath	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O PROJECT ENERGY REIMAGINED ACQ. CORP.	3 LAGOON DRIVE, SUITE 170	REDWOOD	CA	94065		001-40972
0001104659-21-149544	0001875707	Admit Capital, LLC	TenPercentOwner			C/O PROJECT ENERGY REIMAGINED ACQ. CORP.	3 LAGOON DRIVE, SUITE 170	REDWOOD	CA	94065		001-40972
0001104659-21-149544	0001873257	Smilodon Capital, LLC	TenPercentOwner			C/O PROJECT ENERGY REIMAGINED ACQ. CORP.	3 LAGOON DRIVE, SUITE 170	REDWOOD	CA	94065		001-40972
0000860413-21-000229	0001408733	RILEY KEVIN P	Director,Officer	President & CEO		PO BOX 30918		BILLINGS	MT	59116-0918		001-34653
0001017386-21-000559	0001650555	Gold Street Capital Corp.	TenPercentOwner			10550 W. STATE RD. 84	UNIT 12	DAVIE	FL	33324		001-39170
0001127602-21-030921	0001247972	TAPLIN BEATRICE B	Other		Member of a group	NACCO INDUSTRIES, INC.	5875 LANDERBROOK DRIVE, STE. 220	MAYFIELD HEIGHTS	OH	44124		001-09172
0001104659-21-149543	0001310471	McClelland Sonja K	Officer	Chief Financial Officer		ONE TECHNOLOGY WAY		INDIANAPOLIS	IN	46268		000-09143
0001578180-21-000004	0001578180	Bolton Robert M.	Director			1300 KINGS MOUNTAIN RD.		MARTINSVILLE	VA	24112		001-39731
0001209191-21-069408	0001898441	Wilcoxson Angela D.	Officer	EVP/Commercial Banking		31 S 2ND STREET		CLEARFIELD	PA	16830		001-39472
0001381668-21-000129	0001530997	WEIL MEREDITH S	Director,Officer	Chief Operating Officer		7007 BROADWAY AVENUE		CLEVELAND	OH	44105		001-33390
0001127602-21-030919	0001558784	Taplin DiAhn	Other		Member of a Group	NACCO INDUSTRIES, INC.	5875 LANDERBROOK DRIVE, SUITE 220	CLEVELAND	OH	44124		001-09172
0001127602-21-030918	0001296605	Torres John D	Officer	EVP, Chief Legal Officer		2140 LAKE PARK BLVD		RICHARDSON	TX	75080		001-15149
0000706863-21-000130	0001741113	Putnam Nancy C	Director			413 JEFF HEIGHTS ROAD		JEFFERSONVILLE	VT	05464		001-15985
0001127602-21-030915	1247982		DirectorOther		Dir. and Member of Group	NACCO Industries, Inc.	5875 Landerbrook Drive, Ste. 220	Mayfield Heights	OH	44124		001-09172
0001477932-21-009242	0001660125	Siokas Grigorios	Director,Officer,TenPercentOwner	Chief Executive Officer		5 AG. GEORGIOU STR., PILEA		THESSALONIKI	J3	TK57001	GREECE	000-54436
0001127602-21-030914	0001703854	Kosel Chris	Officer	VP-Corp Controller and CAO		2140 LAKE PARK BLVD		RICHARDSON	TX	75080		001-15149
0001127602-21-030911	0001010262	JOHNSON GREGORY E	Director,Officer	Executive Chairman		C/O FRANKLIN RESOURCES, INC.	ONE FRANKLIN PARKWAY	SAN MATEO	CA	94403-1906		001-09318
0001127602-21-030910	0001247947	RANKIN VICTOIRE G	Other		Member of a Group	NACCO INDUSTRIES, INC.	5875 LANDERBROOK DRIVE, STE. 220	MAYFIELD HEIGHTS	OH	44124		001-09172
0001127602-21-030908	0001010270	JOHNSON JENNIFER M	Director,Officer	President and CEO		C/O FRANKLIN RESOURCES, INC.	ONE FRANKLIN PARKWAY	SAN MATEO	CA	94403-1906		001-09318
0001127602-21-030907	0001793202	Zimmer Elliot S	Officer	EVP, President/COO Commercial		2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001567777-21-000002	0001567777	Nelson Kitty Kennedy	Director,Officer	NWLIC Director		10801 N. MOPAC EXPY BLDG 3		AUSTIN	TX	78759		000-55522
0001127602-21-030906	0000904532	RANKIN ALFRED M ET AL	Director,OfficerOther	Chairman	Group Member	NACCO INDUSTRIES, INC.	5875 LANDERBROOK DRIVE, STE. 220	MAYFIELD HEIGHTS	OH	44124		001-09172
0001127602-21-030904	0001338014	Tyle Craig Steven	Officer	EVP & General Counsel		C/O FRANKLIN RESOURCES, INC.	ONE FRANKLIN PARKWAY	SAN MATEO	CA	94403-1906		001-09318
0001415889-21-005859	0001134899	JUNG MARK	Director			C/O SUPER LEAGUE GAMING, INC.	2912 COLORADO AVE, SUITE 203	SANTA MONICA	CA	90404		001-38819
0001127602-21-030902	0001818774	Wall Shane D	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001127602-21-030901	0001346064	Sandercock Brett	Officer	Chief Financial Officer		RESMED INC.	9001 SPECTRUM CENTER BLVD.	SAN DIEGO	CA	92123		001-15317
0001127602-21-030900	0001718985	Sethi Alok	Officer	EVP, Technology and Operations		C/O FRANKLIN RESOURCES, INC.	ONE FRANKLIN PARKWAY	SAN MATEO	CA	94403-1906		001-09318
0001127602-21-030898	0001725846	Plafker Jed A.	Officer	Executive Vice President		C/O FRANKLIN RESOURCES, INC.	ONE FRANKLIN PARKWAY	SAN MATEO	CA	94403-1906		001-09318
0001127602-21-030897	0001773856	Nicholls Matthew	Other		EVP and CFO	C/O FRANKLIN RESOURCES, INC.	ONE FRANKLIN PARKWAY	SAN MATEO	CA	94403		001-09318
0001127602-21-030896	0001719836	Bedard Gary S	Officer	EVP, President and COO, WWR		2140 LAKE PARK BLVD		RICHARDSON	TX	75080		001-15149
0001127602-21-030895	0001772077	Shaneyfelt Gwen L	Officer	Chief Accounting Officer		C/O FRANKLIN RESOURCES, INC.	ONE FRANKLIN PARKWAY	SAN MATEO	CA	94403-1906		001-09318
0001567619-21-022013	0001749466	Millage Timothy R.	Officer	V.P., CFO and Treasurer		C/O LEE ENTERPRISES, INCORPORATED	4600 E. 53RD STREET	DAVENPORT	IA	52807		001-06227
0001127602-21-030893	0001554544	Reitmeier Joseph William	Officer	EVP & Chief Financial Officer		2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001225208-21-014890	0001772612	Adams Ann A	Officer	EVP-Chief Transform. Officer		650 W PEACHTREE ST NW		ATLANTA	GA	30308		001-08339
0001127602-21-030891	0001501979	Quintos Karen H	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001528985-21-000002	0001899127	Zatloukal Daniel	Officer	Senior Vice President		2901 BUTTERFIELD ROAD		OAK BROOK	IL	60523		000-55146
0001381668-21-000127	0001566345	Zbanek Cathy W	Officer	Chief Synergy Officer		7007 BROADWAY AVENUE		CLEVELAND	OH	44105		001-33390
0001209191-21-069402	0001279652	LANGFITT GARY B	Officer	COO Utilities		12444 POWERSCOURT DRIVE	SUITE 550	ST. LOUIS	MO	63131		000-20827
0001567619-21-022012	0001725433	HUMENIK JOHN M.	Officer	Vice President - News		C/O LEE ENTERPRISES, INCORPORATED	4600 E. 53RD STREET	DAVENPORT	IA	52807		001-06227
0001798450-21-000002	0001798450	Miller Gina Byrne	Other		NWLIC SVP - CLO & Secretary	10801 N. MOPAC EXPY, BLDG 3		AUSTIN	TX	78759		000-55522
0001127602-21-030889	0001122792	COOPER JANET KATHERINE	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001567619-21-022011	0001628235	GREEN JAMES A.	Officer	Vice President - Digital		C/O LEE ENTERPRISES, INCORPORATED	4600 E. 53RD STREET	DAVENPORT	IA	52807		001-06227
0001127602-21-030887	0001438612	BEDAPUDI PRAKASH	Officer	EVP, Chief Technology Officer		2140 LAKE PARK BLVD		RICHARDSON	TX	75080		001-15149
0001567619-21-022010	0001761993	Farris Ray G	Officer	Vice President - Advertising		C/O LEE ENTERPRISES, INCORPORATED	4600 E. 53RD STREET	DAVENPORT	IA	52807		001-06227
0001567619-21-022009	0001725413	BEKKE NATHAN E.	Officer	V.P.Consumer Sales & Marketing		C/O LEE ENTERPRISES, INCORPORATED	4600 E. 53RD STREET	DAVENPORT	IA	52807		001-06227
0001127602-21-030885	0001555182	Buck Sherry	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001127602-21-030883	0001378371	Young Douglas L	Officer	EVP, President & COO RHC		2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001127602-21-030881	0001139032	NORRIS JOHN W III	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001127602-21-030879	0001283695	MITCHELL MAX H	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001127602-21-030877	0001430329	Rucker Kim K.W.	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001127602-21-030875	0001403680	Sessa Daniel M	Officer	EVP, Chief HR Officer		2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001127602-21-030873	0001183543	SWIENTON GREGORY T	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001127602-21-030871	0001211828	TESKE TODD J	Director			2140 LAKE PARK BLVD.		RICHARDSON	TX	75080		001-15149
0001214659-21-013077	0001515674	Ottewell David A.	Officer	Vice President & CFO		C/O NOVAGOLD RESOURCES INC.	201 SOUTH MAIN STREET, SUITE 400	SALT LAKE CITY	UT	84111		001-31913
0001589526-21-000125	0001884757	Radulescu Razvan	Officer	Chief Financial Officer		3920 ARKWRIGHT ROAD	SUITE 200	MACON	GA	31210		001-36267
0001589526-21-000123	0001738710	Stevenson Matthew	Director,Officer	President & CEO		3920 ARKWRIGHT ROAD	SUITE 200	MACON	GA	31210		001-36267
0001179110-21-010933	0001842756	Wendler Margaret S	Officer	EVP & Chief HR Officer		601 W MARKET ST		LOUISVILLE	KY	40202		000-24649
0001797941-21-000002	0001797941	Anderson Natalie U	Other		NWLIC - SVP - CIO	10801 N. MOPAC EXPY., BLDGT. 3		AUSTIN	TX	78759		000-55522
0000899243-21-048091	0001880176	Pello Jason H.	Officer	Chief Financial Officer		101 S. HANLEY ROAD, SUITE 300		ST. LOUIS	MO	63105		001-39595
0001567619-21-022005	0001321213	Hughes Lawrence	Director			200 WEST STREET		NEW YORK	NY	10282		811-23499
0001567619-21-022003	0001321213	Hughes Lawrence	Director			200 WEST STREET		NEW YORK	NY	10282		811-22979
0001209191-21-069398	0001769017	Golzadeh Nasim	Officer	See remarks		C/O SHOTSPOTTER	39300 CIVIC CENTER DR., SUITE 300	FREMONT	CA	94538		001-38107
0001209191-21-069397	0001734558	Klepper Robert Samuel	Officer	SVP Marketing and Products		C/O SHOTSPOTTER, INC.	39300 CIVIC CENTER DR., SUITE 300	FREMONT	CA	94538		001-38107
0001209191-21-069396	0001861774	Davis Regan	Officer	SVP of Customer Success		39300 CIVIC CENTER DR., SUITE 300		FREMONT	CA	94538		001-38107
0001562180-21-007678	0001250358	RICHARDS MARK W	Director			353 PARK LAUGHTON ROAD		EAST DUMMERSTON	VT	05346		001-33326
0001209191-21-069395	0001261588	BUNYARD GARY T	Officer	SVP Public Safety Solutions		C/O SHOTSPOTTER INC.	39300 CIVIC CENTER DR., SUITE 300	FREMONT	CA	94538		001-38107
0001209191-21-069394	0001705493	Ames Paul S.	Officer	SVP Products and Technology		C/O SHOTSPOTTER INC.	39300 CIVIC CENTER DR., SUITE 300	FREMONT	CA	94538		001-38107
0000899243-21-048085	0001898732	Angelini Marisol	Director			4695 MACARTHUR COURT, SUITE 1200		NEWPORT BEACH	CA	92660		001-13795
0001209191-21-069390	0001665477	Rowley Paul J	Officer	SVP OF OPERATIONS		630 E FOOTHILL BLVD.		SAN DIMAS	CA	91773		001-14431
0001126328-21-000222	0001183833	HOCHSCHILD ROGER C	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001589526-21-000121	0001632594	Yousif Paul	Officer	General Counsel & Treasurer		3920 ARKWRIGHT ROAD	SUITE 200	MACON	GA	31210		001-36267
0001059606-21-000003	0001058873	MARONICK JAMES R	Officer	Chief Financial Officer		4251 KIPLING STREET	SUITE 390	WHEAT RIDGE	CO	80033		001-32978
0000350894-21-000090	0001191721	HEILIG KATHY	Officer	TREASURER								000-10200
0000100493-21-000178	0001340962	White Noel W	Director			2200 W DON TYSON PARKWAY		SPRINGDALE	AR	72762		001-14704
0001059606-21-000002	0001059606	HUNT WALTER H	Officer	Chief Operating Officer		4251 KIPLING STREET	SUITE 390	WHEAT RIDGE	CO	80033		001-32978
0001062993-21-012849	0001359579	Gerson Gary	Officer	Chief Financial Officer		1521 WESTBRANCH DRIVE	SUITE 100	MCLEAN	VA	22102		001-33097
0000350894-21-000089	0001799975	Hicke Ryan	Officer	EXECUTIVE VICE PRESIDENT		ONE FREEDOM VALLEY DRIVE		OAKS	PA	19456		000-10200
0000350894-21-000088	0001059374	WEST ALFRED P JR	TenPercentOwner			1 FREEDOM VALLEY DRIVE		OAKS	PA	19456		000-10200
0000923876-21-000012	0000923876	BRACKPOOL KEITH	Director			550 SOUTH HOPE STREET	SUITE 2850	LOS ANGELES	CA	90071		001-40579
0001628280-21-025008	0001186680	WHITTERS JOSEPH E	Director			C/O SPARK NETWORKS SE	KOHLFURTER STRASSE 41/43	BERLIN	2M	10999	GERMANY	001-38252
0001655180-21-000004	0001655180	CRILLY SEAN	Officer	Corp. VP-Eng., Pwr Syst.		25 FRONTAGE RD.		ANDOVER	MA	01810		000-18277
0001199719-21-000121	0001249802	DE GEUS AART	Director,Officer	Chairman of the Board & Co-CEO		690 EAST MIDDLEFIELD ROAD		MOUNTAIN VIEW	CA	94043		000-19807
0000350894-21-000087	0001745371	Peterson Michael	Officer	EXECUTIVE VICE PRESIDENT		1 FREEDOM VALLEY DRIVE		OAKS	X1	19456	UNITED STATES	000-10200
0000350894-21-000086	0001348337	Meyer Stephen	Officer	EXECUTIVE VICE PRESIDENT		ONE FREEDOM VALLEY DRIVE		OAKS	PA	19456		000-10200
0000350894-21-000085	0001436013	Barr Kevin	Officer	EXECUTIVE VICE PRESIDENT		1 FREEDOM VALLEY DRIVE		OAKS	PA	19456		000-10200
0000350894-21-000084	0001665243	KLAUDER PAUL	Officer	EXECUTIVE VICE PRESIDENT		SEI INVESTMENTS COMPANY	ONE FREEDOM VALLEY DRIVE	OAKS	PA	19456		000-10200
0001062993-21-012845	0001658457	Garland Kim Burton	Officer	Senior Vice President		518 EAST BROAD ST.		COLUMBUS	OH	43215		000-19289
0000350894-21-000083	0001101311	MCGONIGLE DENNIS	Officer	EXECUTIVE VICE PRESIDENT		ONE FREEDOM VALLEY DRIVE		OAKS	PA	19456		000-10200
0001090009-21-000023	0001867557	Grayson-Caprio Terry	Director			P.O. BOX 17465		GREENVILLE	SC	29606		000-27719
0000100885-21-000414	0001749673	Rocker Kenyatta G	Officer	EVP MARKETING & SALES		1400 DOUGLAS STREET		OMAHA	NE	68179		001-06075
0000100885-21-000413	0001798280	Hamann Jennifer L	Officer	EVP & CHIEF FINANCIAL OFFICER		1400 DOUGLAS STREET		OMAHA	NE	68179		001-06075
0000100885-21-000412	0001690609	Whited Elizabeth F	Officer	EVP & CHIEF HR OFFICER		1400 DOUGLAS STREET		OMAHA	NE	68179		001-06075
0000100885-21-000411	0001650791	Rynaski Todd M.	Officer	VP & CONTROLLER		1400 DOUGLAS STREET		OMAHA	NE	68179		001-06075
0000100885-21-000410	0001835875	Richardson Craig V	Officer	EVP CHIEF LEGAL OFFICER & CORP		1400 DOUGLAS STREET		OMAHA	NE	68179		001-06075
0000350894-21-000082	0001191733	WITHROW WAYNE	Officer	EXECUTIVE VICE PRESIDENT								000-10200
0000100885-21-000409	0001839176	Gehringer Eric J	Officer	EVP OPERATIONS		1400 DOUGLAS STREET		OMAHA	NE	68179		001-06075
0001126328-21-000219	0001559855	Mills Scott	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001628280-21-025007	0001429444	Ortega Ernest	Officer	Chief Executive Officer		7900 TYSONS ONE PLACE	#1450	MCLEAN	VA	22102		001-35965
0001126328-21-000218	0001246392	DAN MICHAEL T	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001209191-21-069389	0001740767	Yost Mark J.	Director,Officer	CEO & President		C/O SKYLINE CHAMPION CORPORATION	755 W. BIG BEAVER RD., SUITE 1000	TROY	MI	48084		001-04714
0000350894-21-000081	0001059374	WEST ALFRED P JR	TenPercentOwner			1 FREEDOM VALLEY DRIVE		OAKS	PA	19456		000-10200
0000350894-21-000080	0001191720	GUARINO CARL	Director									000-10200
0001250853-21-000108	0001806968	Silva Joel	Officer	Chief Accounting Officer		1141A CUMMINGS ROAD		SANTA PAULA	CA	93060		000-33385
0000350894-21-000079	0001191719	DORAN WILLIAM	Director									000-10200
0001562180-21-007677	0001693713	Robert W. Sharps	Officer	President		100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0001562180-21-007676	0001763507	Page Sebastien	Officer	Vice President		100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0001562180-21-007675	0001662973	Oestreicher David	Officer	Corp Secretary and VP		100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0001562180-21-007674	0001763496	McCormick Andrew C.	Officer	Vice President		100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0001562180-21-007673	0001763753	Higginbotham Robert C.T.	Officer	Vice President		100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0001562180-21-007672	0001352578	Stromberg William J	Director,Officer	CEO		T. ROWE PRICE GROUP, INC.	P.O. BOX 89000	BALTIMORE	MD	21289-0320		000-32191
0001562180-21-007671	0001839558	Thomson Andrew Justin Mackenzie	Officer	Vice President		100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0001562180-21-007670	0001662745	Veiel Eric L	Officer	Vice President		100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0000350894-21-000078	0001191727	ROMEO CARMEN	Director									000-10200
0001562180-21-007669	0001840036	Jackson Stephon A.	Officer	Vice President		100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0001562180-21-007668	0001486569	Hiebler Jessica M	Officer	Principal Accounting Officer		T. ROWE PRICE GROUP, INC.	100 E. PRATT STREET, BA-0320	BALTIMORE	MD	21202		000-32191
0001562180-21-007667	0001877305	Dardis Jennifer B	Other		CFO and VP	100 E. PRATT STREET		BALTIMORE	MD	21202		000-32191
0001182489-21-000120	0001885059	Temperley Dessislava	Director			120 PARK AVENUE		NEW YORK	NY	10017		001-33708
0000350894-21-000077	0001191716	BLUMENSTEIN SARAH	Director									000-10200
0001127602-21-030869	0001436880	Li David H	Officer	President and CEO		C/O CMC MATERIALS, INC.	870 COMMONS DRIVE	AURORA	IL	60504		000-30205
0000350894-21-000076	0001101310	MCCARTHY KATHRYN	Director			ONE FREEDOM VALLEY DRIVE		OAKS	PA	19456		000-10200
0001465657-21-000007	0001465657	Milos Charles D	Director,Officer	NWLIC Sr VP - Loans & Real Est		10801 N. MOPAC EXPY BLDG 3		AUSTIN	TX	78759		000-55522
0001128732-21-000006	0001895995	Kish James Daniel	Director			6456 S QUEBEC ST.	SUITE 550	CENTENNIAL	CO	80111		000-52898
0001654954-21-013141	0001550317	Gaylor Douglas Walter	Officer	Chief Operating Officer		1615 S 52ND ST		TEMPE	AZ	85281		001-32277
0001179110-21-010931	0001244465		Director,Officer	Chairman and CEO		c/o ATN International, Inc.	500 Cummings Center	Beverly	MA	01915		001-12593
0000034782-21-000150	0000939167	FITZPATRICK DANIEL B	Director			PO BOX 1602		SOUTH BEND	IN	46634		000-06233
0001209191-21-069379	0001729741	Miller Russell D	Officer	Executive Vice President		999 LAKE DRIVE		ISSAQUAH	WA	98027		000-20355
0001437749-21-028510	0001898749	Stadil Simon Seidelin	Officer	Chief Financial Officer		INDUSTRIPARKEN 22C		BALLERUP, DENMARK		2750		001-36210
0001209191-21-069378	0001503319	Murphy James P.	Officer	Executive VP		999 LAKE DRIVE		ISSAQUAH	WA	98027		000-20355
0000315189-21-000038	0001411741	von Pentz Markwart	Officer	Pres Ag & Turf, Sml Ag & Turf		DEERE & COMPANY	ONE JOHN DEERE PLACE	MOLINE	IL	61265		001-04121
0001209191-21-069376	0001879740	Thoresen David E	Officer	SVP, Chief Product Innovation		C/O ARMSTRONG FLOORING, INC.	1770 HEMPSTEAD ROAD	LANCASTER	PA	17605		001-37589
0000315189-21-000037	0001817149	Stone John H	Officer	President, WW C&F & Pwr Syst		ONE JOHN DEERE PLACE		MOLINE	IL	61265		001-04121
0001654954-21-013138	0001550497	Vincent Ron	Officer	Chief Financial Officer		1615 S 52ND ST		TEMPE	AZ	85281		001-32277
0001891610-21-000004	0001891610	CHUNG JANICE	Director			3701 WILSHIRE BOULEVARD, SUITE 900		LOS ANGELES	CA	90010		001-38621
0000315189-21-000036	0001687890	Reed Cory J	Officer	Pres Ag & Turf, Prod & Prec Ag		DEERE & COMPANY	ONE JOHN DEERE PLACE	MOLINE	IL	61265		001-04121
0001628280-21-025001	0001734731	KIM OCK HEE	Director			1000 WILSHIRE BLVD. SUITE 500		LOS ANGELES	CA	90017		001-38437
0001587523-21-000098	0001598318	Anderson John S.	Officer	Senior Vice President & CFO		1151 MAPLEWOOD DRIVE		ITASCA	IL	60143		001-36102
0000315189-21-000035	0001687891	Howze Marc A	Officer	Group Pres., Life Sol & CAO		DEERE & COMPANY	ONE JOHN DEERE PLACE	MOLINE	IL	61265		001-04121
0000905148-21-000727	0001898764	Malc Melanie Dana	Officer	Assistant Treasurer		WORLDWIDE PLAZA	309 WEST 49TH STREET	NEW YORK	NY	10019		811-05992
0001209191-21-069373	0001200284	SCHROEDER SCOTT C	Officer	Executive Vice President & CFO		840 GESSNER ROAD, SUITE 1400		HOUSTON	TX	77024		001-10447
0001567619-21-021998	0001120042	FRENCH CHRISTOPHER E	Officer	President		PO BOX 459		EDINBURG	VA	22824		000-09881
0001225208-21-014877	0001887654	East James J.	Officer	Senior Vice President, HHC		1200 WILLOW LAKE BOULEVARD	P.O. BOX 64683	ST. PAUL	MN	55164-0683		001-09225
0001225208-21-014876	0001431849	Corkrean John J	Officer	Executive VP and CFO		1200 WILLOW LAKE BOULEVARD	P.O. BOX 64683	ST. PAUL	MN	55164-0683		001-09225
0001225208-21-014875	0001666560	Cai Zhiwei	Officer	Executive Vice President, EA		1200 WILLOW LAKE BOULEVARD	P.O. BOX 64683	ST. PAUL	MN	55164-0683		001-09225
0001179110-21-010930	0001899140	QIN GUANZHOU	Director			17877 VON KARMAN AVENUE	SUITE 300	IRVING	CA	92614		001-38226
0000877212-21-000216	0001600953	Modruson Frank Blaise	Director			C/O ZEBRA TECHNOLOGIES CORPORATION	3 OVERLOOK POINT	LINCOLNSHIRE	IL	60069		000-19406
0001869767-21-000003	0001527904	Philip Craig E	Director			ARCBEST CORPORATION	3801 OLD GREENWOOD ROAD	FORT SMITH	AR	72903		000-19969
0000315189-21-000034	0001566435	Jones Mary K.W.	Officer	Sr VP, General Counsel & PA		DEERE & COMPANY	ONE JOHN DEERE PLACE	MOLINE	IL	61265		001-04121
