ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001209191-23-014791	0001709616	Czarnecki Christopher J	Director,Officer	CEO & President		800 CLINTON SQUARE		ROCHESTER	NY	14604		001-39529
0001104659-23-027989	0001897085	Pascual Bryan J.	TenPercentOwner			53 PALMERAS STREET	SUITE 601	SAN JUAN	PR	00901	PUERTO RICO	001-41163
0001104659-23-027989	0001885426	Bayshore Capital LLC	TenPercentOwner			53 PALMERAS STREET	SUITE 601	SAN JUAN	PR	00901	PUERTO RICO	001-41163
0001209191-23-014790	0001966537	O'Brien Jennie	Officer	SVP - Accounting & Controller		800 CLINTON SQUARE		ROCHESTER	NY	14604		001-39529
0000899243-23-006759	0001430466	Hassanein Waleed H	Director,Officer	President & CEO		C/O TRANSMEDICS GROUP, INC.	200 MINUTEMAN ROAD	ANDOVER	MA	01810		001-38891
0001209191-23-014789	0001848398	Caruso Michael B.	Officer	SVP, Finance		800 CLINTON SQUARE		ROCHESTER	NY	14604		001-39529
0000899243-23-006758	0001774274	Gordon Stephen	Officer	Chief Financial Officer		C/O TRANSMEDICS GROUP, INC.	200 MINUTEMAN ROAD	ANDOVER	MA	01810		001-38891
0001213900-23-016862	0001778428	O'Reilly Roderick H.	Director			C/O AUGMEDIX, INC.	111 SUTTER STREET, SUITE 1300	SAN FRANCISCO	CA	94104		001-40890
0001127602-23-008423	0001901227	South Martin	Officer	President & CEO, Marsh		1166 AVENUE OF THE AMERICAS		NEW YORK		NY		001-05998
0000899243-23-006757	0001430462	Khayal Tamer I	Officer	Chief Commercial Officer		C/O TRANSMEDICS GROUP, INC.	200 MINUTEMAN ROAD	ANDOVER	MA	01810		001-38891
0001209191-23-014788	0001803287	Fennell Kevin	Officer	SVP - Capital Markets		800 CLINTON SQUARE		ROCHESTER	NY	14604		001-39529
0001209191-23-014787	0001765473	Oxtoby Andrew	Officer	Chief Commercial Officer		C/O CHINOOK THERAPEUTICS, INC.	400 FAIRVIEW AVE. NO., 9TH FLOOR	SEATTLE	WA	98109		001-37345
0001209191-23-014785	0001709629	Albano Ryan M	Officer	EVP & Chief Financial Officer		800 CLINTON SQUARE		ROCHESTER	NY	14604		001-39529
0000899243-23-006756	0001255927	KANIA EDWIN M JR	Director			C/O TRANSMEDICS GROUP, INC.	200 MINUTEMAN ROAD	ANDOVER	MA	01810		001-38891
0001209191-23-014786	0001443705	Harford Simon N.R.	Officer	CFO and Treasurer		C/O ALBIREO PHARMA, INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
0001214659-23-003457	0001966752	Hashad Mohamed Wa'el Ahmed	Officer	Chief Executive Officer		1951 NW 7TH AVENUE SUITE 520		MIAMI	FL	33136		001-40060
0001213900-23-016861	0001887877	McCord Mark	Officer	Chief Technology Officer		C/O CEPTON, INC.	399 W. TRIMBLE RD	SAN JOSE	CA	95131		001-39959
0001209191-23-014784	0001599712	Jackson Janet E.	Director			C/O INSTALLED BUILDING PRODUCTS, INC.	495 S. HIGH STREET, SUITE 50	COLUMBUS	OH	43215		001-36307
0000899243-23-006755	0001773661	Basile Edward M	Director			C/O TRANSMEDICS GROUP, INC.	200 MINUTEMAN ROAD	ANDOVER	MA	01810		001-38891
0001209191-23-014783	0001629824	Luburic Danny	Officer	Vice President & Controller		FORTUNE BRANDS INNOVATIONS, INC.	520 LAKE COOK ROAD	DEERFIELD	IL	60015		001-35166
0001062993-23-005605	0001789106	Cmil Jennifer	Officer	EVP & Chief People Officer		6900 E. LAYTON AVE.	SUITE 700	DENVER	CO	80237		001-31240
0001209191-23-014782	0001963767	Gantt James Stewart	Officer	EVP, Professional Services		2300 WINDY RIDGE PARKWAY	TENTH FLOOR	ATLANTA	GA	30339		000-23999
0001032220-23-000018	0001311296	Caswell Bruce	Officer	CEO & President		C/O MAXIMUS,INC.	1600 TYSONS BLVD, SUITE 1400	MCLEAN	VA	22102		001-12997
0001645113-23-000030	0001744884	Shah Pritesh	Officer	Chief Growth Officer		C/O NOVOCURE INC.,	1550 LIBERTY RIDGE DRIVE, SUITE 115	WAYNE	PA	19087		001-37565
0001209191-23-014781	0001799800	Lee John Dong Gu	Officer	EVP Chief Strategy & Growth		FORTUNE BRANDS INNOVATIONS, INC.	520 LAKE COOK ROAD	DEERFIELD	IL	60015		001-35166
0001127602-23-008422	0001871327	Studer Nicholas Mark	Officer	President and CEO of OWG		1166 AVENUE OF THE AMERICAS		NEW YORK	NY	10036		001-05998
0001209191-23-014780	0001454623	Capel Eddie	Director,Officer	President & CEO		2300 WINDY RIDGE PARKWAY	TENTH FLOOR	ATLANTA	GA	30339		000-23999
0001225208-23-003165	0001779170	Monson Jonathan	Officer	SVP, Global Controller and CAO		300 BOSTON SCIENTIFIC WAY		MARLBOROUGH	MA	01752-1234		001-11083
0001562762-23-000070	0001699916	Willems Tim	Officer	Chief Operations Officer		C/O NCS MULTISTAGE HOLDINGS, INC.	19350 STATE HIGHWAY 249, SUITE 600	HOUSTON	TX	77070		001-38071
0001209191-23-014779	0001710819	Hallinan Patrick D	Officer	EVP & CFO		FORTUNE BRANDS INNOVATIONS, INC.	520 LAKE COOK ROAD	DEERFIELD	IL	60015		001-35166
0001567619-23-004220	0001508270	Evatt Curtis T	Director,Officer	President and CEO		201 E. NORTH SECOND STREET		SENECA	SC	29678		001-35033
0001062993-23-005604	0001778025	Atkinson Robert D	Officer	EVP & COO		6900 E. LAYTON AVE.	SUITE 700	DENVER	CO	80237		001-31240
0001209191-23-014778	0001676880	Cooper Ronald Harold Wilfred	Director,Officer	President and CEO		C/O ALBIREO PHARMA, INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
0001645113-23-000029	0001811030	Weinberg Uri	Officer	Chief Innovation Officer		C/O NOVOCURE INC.,	1550 LIBERTY RIDGE DRIVE, SUITE 115	WAYNE	PA	19087		001-37565
0001209191-23-014777	0001510648	Grissom Sheri	Officer	EVP, CHRO & Transformation		FORTUNE BRANDS INNOVATIONS, INC.	520 LAKE COOK ROAD	DEERFIELD	IL	60015		001-35166
0001127602-23-008421	0001838241	Fernandez Carmen	Officer	SVP, Chief People Officer		1166 AVENUE OF THE AMERICAS		NEW YORK	NY	10036		001-05998
0001545711-23-000005	0001222502	CARROLL CHRISTOPHER F	Officer	SVP, Controller & CAO		IPG	909 THIRD AVE.	NEW YORK	NY	10022		001-06686
0001209191-23-014775	0001549543	Fink Nicholas I.	Director,Officer	Chief Executive Officer		FORTUNE BRANDS INNOVATIONS, INC.	520 LAKE COOK ROAD	DEERFIELD	IL	60015		001-35166
0001620459-23-000038	0001626706	Schmitzer Richard	Officer	Pres. & CEO - E&S Lines Sgmt		C/O JAMES RIVER GROUP HOLDINGS, LTD.	90 PITTS BAY ROAD	PEMBROKE	D0	HM 08	BERMUDA	001-36777
0001645113-23-000028	0001917165	Ben Arye Barak	Officer	General Counsel		C/O NOVOCURE INC.,	1550 LIBERTY RIDGE DRIVE, SUITE 115	WAYNE	PA	19087		001-37565
0001398987-23-000059	0001834018	Yannaccone Susan	Officer	Pres/CEO AW Brands AW Advisors		C/O ANYWHERE REAL ESTATE INC.	175 PARK AVENUE	MADISON	NJ	07940		001-35674
0001639825-23-000040	0001946761	Cotter Jennifer Cunningham	Officer	Chief Content Officer		C/O PELOTON INTERACTIVE, INC.	441 NINTH AVENUE, SIXTH FLOOR	NEW YORK	NY	10001		001-39058
0001209191-23-014774	0001899826	Donoghue Hiranda S	Officer	EVP Chief Legal & Secretary		FORTUNE BRANDS INNOVATIONS, INC.	520 LAKE COOK ROAD	DEERFIELD	IL	60015		001-35166
0001562762-23-000068	0001802517	Cole Lori A	Officer	Vice President, Finance		C/O NCS MULTISTAGE HOLDINGS, INC.	19350 STATE HIGHWAY 249, SUITE 600	HOUSTON	TX	77070		001-38071
0001209191-23-014773	0001708063	STRECK PAUL	Officer	Chief Medical Officer		C/O ALBIREO PHARMA INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
0001127602-23-008420	0001901304	Klisura Dean Michael	Officer	President & CEO, Guy Carpenter		1166 AVENUE OF THE AMERICAS		NEW YORK	NY			001-05998
0001639825-23-000039	0001788276	Cortese Thomas	Officer	Chief Product Officer		C/O PELOTON INTERACTIVE, INC.	441 NINTH AVENUE, SIXTH FLOOR	NEW YORK	NY	10001		001-39058
0001398987-23-000058	0001556730	WASSER MARILYN J.	Officer	EVP, General Counsel and Sec.		C/O ANYWHERE REAL ESTATE INC.	175 PARK AVENUE	MADISON	NJ	07940		001-35674
0001209191-23-014772	0001878415	Martindale Kristi	Officer	EVP, Ch. Product & Market Off		C/O SARCOS TECHNOLOGY AND ROBOTICS CORP	650 SOUTH 500 WEST, SUITE 150	SALT LAKE CITY	UT	84101		001-39897
0001398987-23-000057	0001770981	Simonelli Charlotte C	Officer	EVP & Chief Financial Officer		C/O ANYWHERE REAL ESTATE INC.	175 PARK AVENUE	MADISON	NJ	07940		001-35674
0001639825-23-000038	0001463810	RENDICH ANDREW S	Officer	Chief Supply Chain Officer		C/O PELOTON INTERACTIVE, INC.	441 NINTH AVENUE, SIXTH FLOOR	NEW YORK	NY	10001		001-39058
0001398987-23-000056	0001420501	Schneider Ryan M.	Director,Officer	CEO and President		C/O ANYWHERE REAL ESTATE INC.	175 PARK AVENUE	MADISON	NJ	07940		001-35674
0001032220-23-000017	0001254631	FRANCIS DAVID	Officer	General Counsel		C/O MAXIMUS,INC.	1600 TYSONS BLVD, SUITE 1400	MCLEAN	VA	22102		001-12997
0001645113-23-000027	0001822014	Cordova Ashley	Officer	Chief Financial Officer		C/O NOVOCURE INC.,	1550 LIBERTY RIDGE DRIVE, SUITE 115	WAYNE	PA	19087		001-37565
0001127602-23-008419	0001941870	Perreiah Diana B.	Officer	Executive Vice President		201 ISABELLA STREET		PITTSBURGH	PA	15212-5872		001-39162
0001398987-23-000055	0001841632	Reu-Narvaez Tanya	Officer	EVP, Chief People Officer		C/O ANYWHERE REAL ESTATE INC.	175 PARK AVENUE	MADISON	NJ	07940		001-35674
0000078890-23-000106	0001609398	Davis Simon	Officer	EVP, CHRO		555 DIVIDEND DRIVE		COPPELL	TX	75019		001-09148
0001127602-23-008418	0001769136	Ferland Martine	Officer	President and CEO, Mercer		1166 AVENUE OF THE AMERICAS		NEW YORK	NY	10036		001-05998
0001209191-23-014770	0001255140	FRY JOHN A	Director			4000 MERIDIAN BOULEVARD		FRANKLIN	TN	37067		001-15925
0001209191-23-014771	0001965402	Wong Tony	Officer	Senior Managing Director		1555 PEACHTREE ST. NE	SUITE 1800	ATLANTA	GA	30309		001-13908
0001209191-23-014769	0001767650	Stephenson Pamela	Officer	Chief Commercial Officer		C/O ALBIREO PHARMA, INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
0001398987-23-000054	0001913690	McSherry Melissa K	Officer	EVP, Chief Operating Officer		C/O ANYWHERE REAL ESTATE INC.	175 PARK AVENUE	MADISON	NJ	07940		001-35674
0000078890-23-000105	0001535412	Castillo Daniel J	Officer	EVP		555 DIVIDEND DRIVE		COPPELL	TX	75019		001-09148
0000913144-23-000038	0001572331	Gray Brian Gerald John	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM19	BERMUDA	001-14428
0001398987-23-000053	0001636700	Gustavson Timothy B.	Officer	SVP, Chief Accounting Officer		C/O ANYWHERE REAL ESTATE INC.	175 PARK AVENUE	MADISON	NJ	07940		001-35674
0000078890-23-000104	0001455831	McMaken Kurt B	Officer	EVP, Chief Financial Officer		555 DIVIDEND DRIVE		COPPELL	TX	75019		001-09148
0001209191-23-014767	0001746255	Turner Leagh Erin	Director,Officer	Co-Chief Executive Officer		C/O CERIDIAN HCM HOLDING INC.	3311 EAST OLD SHAKOPEE ROAD	MINNEAPOLIS	MN	55425		001-38467
0001127602-23-008415	0001580963	Doyle John Q	Officer	President and CEO		1166 AVENUE OF THE AMERICAS		NEW YORK	NY	10036		001-05998
0000913144-23-000037	0001077134	GIDUMAL SHYAM H	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM 19	BERMUDA	001-14428
0001209191-23-014766	0001775281	TITUS BRIAN	Officer	See Remarks		C/O CORTEVA, INC.	9330 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268		001-38710
0001398987-23-000052	0001355309	Casey Donald J	Officer	Pres./CEO, AIS		C/O ANYWHERE REAL ESTATE INC.	175 PARK AVENUE	MADISON	NJ	07940		001-35674
0000078890-23-000103	0001839686	Parks James K	Officer	EVP		555 DIVIDEND DRIVE		COPPELL	TX	75019		001-09148
0000913144-23-000036	0001432091	GIBBONS JAMES L	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM 19	BERMUDA	001-14428
0000078890-23-000102	0001510025	Eubanks Richard M.	Director,Officer	President and CEO		555 DIVIDEND DRIVE		COPPELL	TX	75019		001-09148
0001127602-23-008414	0001923040	Mellion Michelle L	Officer	SVP, Clinical Development		321 HARRISON AVE., 8TH FLOOR	C/O PEPGEN INC.	BOSTON	MA	02118		001-41374
0000913144-23-000035	0001343486	Sanders Carol P	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM19	BERMUDA	001-14428
0001209191-23-014764	0001921682	Grimm Audrey	Officer	See Remarks		C/O CORTEVA, INC.	9330 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268		001-38710
0001140361-23-009778	0001789567	Antara Capital Master Fund LP	TenPercentOwner			55 HUDSON YARDS, 47TH FLOOR, SUITE C		NEW YORK	NY	10001		001-33892
0001140361-23-009778	0001789582	Antara Capital GP LLC	TenPercentOwner			55 HUDSON YARDS, 47TH FLOOR, SUITE C		NEW YORK	NY	10001		001-33892
0001140361-23-009778	0001750183	Antara Capital LP	TenPercentOwner			55 HUDSON YARDS, 47TH FLOOR, SUITE C		NEW YORK	NY	10001		001-33892
0001140361-23-009778	0001789562	Gulati Himanshu	TenPercentOwner			55 HUDSON YARDS, 47TH FLOOR, SUITE C		NEW YORK	NY	10001		001-33892
0001140361-23-009778	0001789581	Antara Capital Fund GP LLC	TenPercentOwner			55 HUDSON YARDS, 47TH FLOOR, SUITE C		NEW YORK	NY	10001		001-33892
0001620459-23-000036	0001894317	Miller Jeanette L	Officer	SVP, Chief Legal Officer		C/O JAMES RIVER GROUP HOLDINGS, LTD.	90 PITTS BAY ROAD	PEMBROKE	D0	HM 08	BERMUDA	001-36777
0000027996-23-000064	0001437814	Cotter Jeffrey Louis	Officer	SVP, CAO and General Counsel		801 MARQUETTE AVE. S.		MINNEAPOLIS	MN	55402		001-07945
0000078890-23-000101	0001781833	Bossart Dominik	Officer	EVP		1801 BAYBERRY COURT	PO BOX 18100	RICHMOND	VA	23226		001-09148
0000913144-23-000034	0001271830	BUSHNELL DAVID C	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM 19	BERMUDA	001-14428
0001209191-23-014763	0001506315	Graham Michelle	Officer	Chief Human Resources Officer		C/O ALBIREO PHARMA, INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
0001032220-23-000016	0001629769	Madsen Jan	Director			C/O MAXIMUS,INC.	1600 TYSONS BLVD, SUITE 1400	MCLEAN	VA	22102		001-12997
0001127602-23-008413	0001917984	Brennan Katherine	Officer	SVP and General Counsel		1166 AVENUE OF THE AMERICAS		NEW YORK	NY	10036		001-05998
0000913144-23-000033	0001432225	SANTOMERO ANTHONY M	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM 19	BERMUDA	001-14428
0000078890-23-000100	0001894063	Blackwood Lindsay K.	Officer	EVP & General Counsel		1801 BAYBERRY COURT	PO BOX 18100	RICHMOND	VA	23226		001-09148
0001209191-23-014762	0001775173	FUERER CORNEL B	Officer	SVP, Gen Counsel and Secretary		C/O CORTEVA, INC.	9330 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268		001-38710
0001209191-23-014761	0001733805	Ossip David D	Director,Officer	Chairman and Co-CEO		C/O CERIDIAN HCM HOLDING INC.	3311 EAST OLD SHAKOPEE ROAD	MINNEAPOLIS	MN	55425		001-38467
0000913144-23-000032	0001187568	TRUDELL CYNTHIA	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM 19	BERMUDA	001-14428
0000078890-23-000099	0001065425	Pertz Douglas A	Director,Officer	Executive Chairman		555 DIVIDEND DRIVE		COPPELL	TX	75019		001-09148
0001127602-23-008412	0001678046	MYERS TIMOTHY DONALD	Officer	CEO		201 ISABELLA STREET		PITTSBURGH	PA	15212		001-39162
0001104659-23-027974	0001825193	Shaman David R.	Officer	Chief Legal Officer		C/O BENTLEY SYSTEMS, INCORPORATED	685 STOCKTON DRIVE	EXTON	PA	19341		001-39548
0001127602-23-008411	0001836104	Beswick Paul	Officer	SVP, Chief Information Officer		1166 AVENUE OF THE AMERICAS		NEW YORK	NY	10036		001-05998
0000913144-23-000031	0001450608	HENNES DUNCAN P	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM 19	BERMUDA	001-14428
0001209191-23-014760	0001921979	King Robert D.	Officer	EVP, Crop Protection Business		C/O CORTEVA, INC.	9330 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268		001-38710
0001645113-23-000026	0001880493	Burke William Patrick	Officer	Chief Human Resources Officer		1550 LIBERTY RIDGE DRIVE, SUITE 115	SUITE 300	WAYNE	PA	19087		001-37565
0000057131-23-000019	0001540121	LaVigne Mark Stephen	Director			C/O ENERGIZER HOLDINGS, INC.	533 MARYVILLE UNIVERSITY DRIVE	ST. LOUIS	MO	63141		001-09656
0000028412-23-000128	0001763219	OBERG JAY K.	Officer	Senior EVP, Chief Risk Officer		1717 MAIN STREET		DALLAS	TX	75201		001-10706
0001209191-23-014758	0001687333	Gutch Michael	Director			C/O ALBIREO PHARMA, INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
0001062993-23-005600	0001624335	Darden James Matthew	Officer	Co-CEO		GLOBE LIFE INC.	3700 SOUTH STONEBRIDGE DRIVE	MCKINNEY	TX	75070		001-08052
0000913144-23-000030	0001363863	Klehm Henry III	Director			RENAISSANCE HOUSE	12 CROW LANE	PEMBROKE	D0	HM 19	BERMUDA	001-14428
0001562180-23-002159	0001964981	Stephenson Julie A	Officer	Executive VP & COO		118 2ND AVE SE		CEDAR RAPIDS	IA	52401		001-34257
0001209191-23-014757	0001775149	GLENN TIMOTHY P	Officer	EVP, Seed Business Unit		C/O CORTEVA, INC.	9330 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268		001-38710
0001562180-23-002158	0001784860	Cataldo Robert Francis	Officer	VP & Chief Investment Officer		118 2ND AVE SE		CEDAR RAPIDS	IA	52401		001-34257
0001209191-23-014755	0001866735	McDonald William Everett	Officer	EVP, GC & Corporate Secretary		C/O CERIDIAN HCM HOLDING INC.	3311 E. OLD SHAKOPEE ROAD	MINNEAPOLIS	MN	55425		001-38467
0001645113-23-000025	0001264783	GROENHUYSEN WILHELMUS CM	Officer	Chief Operating Officer		C/O NOVOCURE INC.,	1550 LIBERTY RIDGE DRIVE, SUITE 115	WAYNE	PA	19087		001-37565
0001562180-23-002157	0001784915	Ruehle Corey Lynn	Officer	VP & Chief Claims Officer		118 2ND AVE SE		CEDAR RAPIDS	IA	52401		001-34257
0001567619-23-004217	0001605021	Pomilia Susan Weber	Director			7250 REDWOOD BLVD., SUITE 200		NOVATO	CA	94945		001-36423
0001209191-23-014754	0001839284	Eathington Samuel R	Officer	See Remarks		C/O CORTEVA, INC.	9330 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268		001-38710
0001437749-23-005239	0001755814	Kleinhammer Alea Ann	Officer	Chief Financial Officer		2400 OLD BRICK ROAD	SUITE 115, C/O ENDI CORP.	GLEN ALLEN	VA	23060		000-56469
0001127602-23-008408	0001806395	Miller Melissa M	Officer	EVP and CHRO		201 ISABELLA STREET		PITTSBURGH	PA	15212		001-39162
0001759655-23-000028	0001858398	Mehrotra Parth	Officer	President and COO		PRIVIA HEALTH GROUP, INC.	950 N. GLEBE RD., SUITE 700	ARLINGTON	VA	22203		001-40365
0001209191-23-014753	0001213040	Carter Martha J.	Officer	Chief Regulatory Officer		C/O ALBIREO PHARMA, INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
0001562180-23-002156	0001912962	Bahl Jeremy	Officer	VP & Chief UW Officer		118 2ND AVE SE		CEDAR RAPIDS	IA	52401		001-34257
0001620459-23-000034	0001736807	Heinlein Daniel	Officer	Pres & CEO-Casualty Rein Sgmt		C/O JAMES RIVER GROUP HOLDINGS, LTD.	90 PITTS BAY ROAD	PEMBROKE	D0	HM 08	BERMUDA	001-36777
0001705110-23-000026	0001821470	Bohnert Christopher W.	Officer	CAO		C/O ANGI INC.	3601 WALNUT STREET, SUITE 700	DENVER	CO	80205		001-38220
0001865187-23-000009	0001520378	Zartler William A	Director,Officer	Founder and Executive Chairman		9811 KATY FREEWAY	SUITE 700	HOUSTON	TX	77024		001-40955
0001209191-23-014751	0001101124	ANDERSON DAVID J	Officer	EVP, Chief Financial Officer		C/O CORTEVA, INC.	9330 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268		001-38710
0000028412-23-000126	0001893646	Bridges Wendy	Officer	EVP		1717 MAIN STREET		DALLAS	TX	75201		001-10706
0001032220-23-000015	0001698331	Warren Michael J.	Director			C/O MAXIMUS,INC.	1600 TYSONS BLVD, SUITE 1400	MCLEAN	VA	22102		001-12997
0001628280-23-006084	0001818629	Sohn Tom	Officer	SVP, Gen. Counsel & Secretary		C/O ACUTUS MEDICAL, INC.	2210 FARADAY AVE., SUITE 100	CARLSBAD	CA	92008		001-39430
0001705110-23-000025	0001854475	Shanmugasundaram Kulesh	Officer	Chief Technology Officer		C/O ANGI INC.	3601 WALNUT STREET, SUITE 700	DENVER	CO	80205		001-38220
0001437749-23-005238	0001940690	Posner Abigail	Director			2400 OLD BRICK ROAD	SUITE 115, C/O ENDI CORP.	GLEN ALLEN	VA	23060		000-56469
0001628280-23-006082	0001939473	Mathews Kevin	Officer	SVP, Commercial		C/O ACUTUS MEDICAL, INC.	2210 FARADAY AVE., SUITE 100	CARLSBAD	CA	92008		001-39430
0001865187-23-000008	0001714868	Brock Amanda M	Director,Officer	President and CEO		9811 KATY FREEWAY	SUITE 700	HOUSTON	TX	77024		001-40955
0001209191-23-014750	0001893081	Magro Charles V.	Director,Officer	Chief Executive Officer		C/O CORTEVA, INC.	9330 ZIONSVILLE ROAD	INDIANAPOLIS	IN	46268		001-38710
0001209191-23-014748	0001848122	Korngiebel Joseph B	Officer	EVP, CPTO		C/O CERIDIAN HCM HOLDING INC.	3311 E. OLD SHAKOPEE ROAD	MINNEAPOLIS	MN	55425		001-38467
0001127602-23-008407	0001919818	Fayock Daniel G	Officer	EVP & Chief Legal Officer		201 ISABELLA STREET		PITTSBURGH	PA	15212-5872		001-39162
0001628280-23-006079	0001843669	Roman David	Officer	President & CEO		C/O ACUTUS MEDICAL, INC.	2210 FARADAY AVE., SUITE 100	CARLSBAD	CA	92008		001-39430
0001865187-23-000007	0001540900	Hatley Dustin A.	Officer	Chief Accounting Officer		9811 KATY FREEWAY	SUITE 700	HOUSTON	TX	77024		001-40955
0001437749-23-005236	0001532287	Gupta Mahendra R	Director			2400 OLD BRICK ROAD	SUITE 115, C/O ENDI CORP.	GLEN ALLEN	VA	23060		000-56469
0001628280-23-006078	0001943196	Mukai Takeo	Officer	CFO		C/O ACUTUS MEDICAL, INC.	2210 FARADAY AVE., SUITE 100	CARLSBAD	CA	92008		001-39430
0001692742-23-000010	0001610867	Ginnetti Daniel	Officer	EVP International		2355 WAUKEGAN ROAD		BANNOCKBURN	IL	60015		001-37556
0001127602-23-008405	0001922548	Goyal Jaya	Officer	EVP, Res. & Preclin. Dev.		321 HARRISON AVE., 8TH FLOOR	C/O PEPGEN INC.	BOSTON	MA	02118		001-41374
0001628280-23-006077	0001818631	Piscitello Charlie	Officer	SVP, Chief People Officer		C/O ACUTUS MEDICAL, INC.	2210 FARADAY AVE., SUITE 100	CARLSBAD	CA	92008		001-39430
0000028412-23-000124	0001776373	WEBER JAMES HARRY	Officer	Executive Vice President		1717 MAIN STREET	MC 6503	DALLAS	TX	75201		001-10706
0001209191-23-014746	0001918146	Vacheron Terry	Officer	Chief Accounting Officer		1555 PEACHTREE ST. NE	SUITE 1800	ATLANTA	GA	30309		001-13908
0001127602-23-008404	0001722800	Rhodes Famous P	Director			4901 BAKERS MILL LANE		RICHMOND	VA	23230		001-33767
0000027996-23-000062	0001787774	Capers Garry L	Officer	SVP, Division President		801 MARQUETTE AVE. S.		MINNEAPOLIS	MN	55402		001-07945
0001209191-23-014744	0001049444	MILLER STUART A	Director,Officer,TenPercentOwner	Executive Chairman		5505 BLUE LAGOON DRIVE		MIAMI	FL	33126		001-11749
0001865187-23-000006	0001896391	Milton Adrian	Officer	CAO, General Counsel and Sec.		9811 KATY FREEWAY	SUITE 700	HOUSTON	TX	77024		001-40955
0001127602-23-008403	0001967506	Winston Ben	Director			3600 LAS VEGAS BLVD. SOUTH		LAS VEGAS	NV	89109		001-10362
0001437749-23-005235	0001940882	Greer Jessica L.	Officer	Secretary		2400 OLD BRICK ROAD	SUITE 115, C/O ENDI CORP.	GLEN ALLEN	VA	23060		000-56469
0001209191-23-014741	0001741553	Duncan Jason	Officer	Chief Legal Officer and GC		C/O ALBIREO PHARMA, INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
0000057131-23-000017	0001540121	LaVigne Mark Stephen	Director			C/O ENERGIZER HOLDINGS, INC.	533 MARYVILLE UNIVERSITY DRIVE	ST. LOUIS	MO	63141		001-09656
0001794783-23-000034	0001931419	Clement Ryan Moore	Officer	Chief Financial Officer		C/O SELECTQUOTE, INC.	6800 WEST 115TH STREET, SUITE 2511	OVERLAND PARK	KS	66211		001-39295
0001127602-23-008400	0001187159	MILANO VINCENT	Director			4505 EMPEROR BLVD.	SUITE 200	DURHAM	NC	27703		000-23186
0001437749-23-005234	0001034466	MCDONNELL THOMAS A	Director			2400 OLD BRICK ROAD	SUITE 115, C/O ENDI CORP.	GLEN ALLEN	VA	23060		000-56469
0001209191-23-014740	0001407922	Lo Andrew Tak Shing	Officer	Senior Managing Director		1555 PEACHTREE STREET	SUITE 1800	ATLANTA	GA	30309		001-13908
0001209191-23-014739	0001809266	Jacobs Jeffrey Scott	Officer	Head of Acct & Fin Reporting		C/O CERIDIAN HCM HOLDING INC.	3311 E. OLD SHAKOPEE ROAD	MINNEAPOLIS	MN	55425		001-38467
0001127602-23-008399	0001103917	ASMUSSEN ERICK R	Officer	Executive VP and CFO		201 ISABELLA STREET		PITTSBURGH	PA	15212		001-39162
0000028412-23-000122	0001808458	McKinney Cassandra M.	Officer	EVP		1717 MAIN STREET		DALLAS	TX	75201		001-10706
0001209191-23-014737	0001245946	JAFFE JONATHAN M	Director,Officer	Co-CEO & Co-President		5505 BLUE LAGOON DRIVE		MIAMI	FL	33126		001-11749
0001567619-23-004215	0001806553	Osher Jeffrey	Director,TenPercentOwner			505 MONTGOMERY STREET, STE 1250		SAN FRANCISCO	CA	94111		000-55760
0001209191-23-014736	0001687436	Mattsson Jan	Officer	Chief Scientific Officer		C/O ALBIREO PHARMA INC.	53 STATE STREET, 19TH FLOOR	BOSTON	MA	02109		001-33451
