ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001209191-22-036832	0001754045	BORGESON JOHN A.	Officer	See Remarks		1200 PAGE MILL ROAD		PALO ALTO	CA	94304		001-38682
0001213900-22-032894	0001124665	Borders Lisa M.	Director			C/O LOTTERY.COM INC.	20808 STATE HWY 71 W., UNIT B	SPICEWOOD	TX	78669		001-38508
0000899243-22-022438	0001689411	Pinczuk Ana G.	Officer	Chief Development Officer		C/O ANAPLAN, INC.	50 HAWTHORNE STREET	SAN FRANCISCO	CA	94105		001-38698
0000899243-22-022437	0001249051	CALDERONI FRANK	Director,Officer	Chairman and CEO		C/O ANAPLAN, INC.	50 HAWTHORNE STREET	SAN FRANCISCO	CA	94105		001-38698
0000899243-22-022436	0001878508	Schuh William	Officer	Chief Revenue Officer		C/O ANAPLAN, INC.	50 HAWTHORNE STREET	SAN FRANCISCO	CA	94105		001-38698
0001596532-22-000195	0001605808	Duda Kenneth	Officer	CTO and SVP Software Eng.		5453 GREAT AMERICA PARKWAY		SANTA CLARA	CA	95054		001-36468
0000899243-22-022432	0001887585	Vitto Nicola Junior	Officer	Executive Vice President		C/O KALEYRA, INC	17 STATE STREET	NEW YORK	NY	10004		001-38320
0000899243-22-022431	0001794965	Calogero Dario	Director,Officer,TenPercentOwner	CEO		C/O KALEYRA, INC.	17 STATE STREET	NEW YORK	NY	10004		001-38320
0000899243-22-022430	0001887586	Carobene Mauro	Officer	Executive Vice President		C/O KALEYRA, INC.	17 STATE STREET	NEW YORK	NY	10004		001-38320
0000899243-22-022429	0001887588	Grauer Geoffrey	Officer	Executive Vice President		C/O KALEYRA, INC.	17 STATE STREET	NEW YORK	NY	10004		001-38320
0000899243-22-022428	0001794958	Dall'Aglio Giacomo	Officer	See Remarks		C/O KALEYRA, INC.	17 STATE STREET	NEW YORK	NY	10004		001-38320
0001771340-22-000006	0001771340	Taneja Vaibhav	Officer	Chief Accounting Officer		C/O TESLA, INC.	1 TESLA ROAD	AUSTIN	TX	78725		001-34756
0000891166-22-000078	0001430423	PETERSON RICHARD D	Director			1110 WEST COMMERCIAL BOULEVARD	SUITE 100	FORT LAUDERDALE	FL	33309		001-33251
0001654954-22-008344	0001550497	Vincent Ron	Officer	Chief Financial Officer		1615 S 52ND ST		TEMPE	AZ	85281		001-32277
0001552797-22-000053	0001361021	Green Frederec	Director			7102 COMMERCE WAY		BRENTWOOD	TN	37027		001-35721
0001062993-22-014869	0001591000	Murray Ryan H	Officer	Chief Accounting Officer		C/O SKILLSOFT CORP.	300 INNOVATIVE WAY #201	NASHUA	NH	03062		001-38960
0001469367-22-000098	0001931495	Abajian Danny	Officer	Chief Financial Officer		225 BUSH STREET, SUITE 1400		SAN FRANCISCO	CA	94104		001-37511
0001062993-22-014868	0001866408	Onisk Mark D	Officer	Chief Content Officer		C/O SKILLSOFT CORP.	300 INNOVATIVE WAY #201	NASHUA	NH	03062		001-38960
0001062993-22-014867	0001866590	Boockoff-Bajdek Michelle R	Officer	Chief Marketing Officer		C/O SKILLSOFT CORP.	300 INNOVATIVE WAY #201	NASHUA	NH	03062		001-38960
0001062993-22-014866	0001183517	TARR JEFFREY R	Director,Officer	Chief Executive Officer		C/O SKILLSOFT CORP.	300 INNOVATIVE WAY #201	NASHUA	NH	03062		001-38960
0001062993-22-014865	0001640551	Stine Eric P	Officer	Chief Revenue Officer		C/O SKILLSOFT CORP.	300 INNOVATIVE WAY #201	NASHUA	NH	03062		001-38960
0001062993-22-014864	0001629335	PURAKAYASTHA APRATIM	Officer	Chief Technology Officer		C/O SKILLSOFT CORP.	300 INNOVATIVE WAY #201	NASHUA	NH	03062		001-38960
0001062993-22-014863	0001730308	Hilty Sarah Kinnick	Officer	Chief Legal Officer		C/O SKILLSOFT CORP.	300 INNOVATIVE WAY #201	NASHUA	NH	03062		001-38960
0001209191-22-036829	0001219356	THORNTON FELICIA D	Director			C/O PACTIV EVERGREEN INC.	1900 W. FIELD COURT	LAKE FOREST	IL	60045		001-39528
0001062993-22-014862	0001215897	WALKER RICHARD	Officer	See Remarks		C/O SKILLSOFT CORP.	300 INNOVATIVE WAY #201	NASHUA	NH	03062		001-38960
0001209191-22-036828	0001823910	Stangl Rolf	Director			C/O PACTIV EVERGREEN INC.	1900 W. FIELD COURT	LAKE FOREST	IL	60045		001-39528
0001209191-22-036827	0001861774	Davis Regan	Officer	SVP of Customer Success		39300 CIVIC CENTER DR., SUITE 300		FREMONT	CA	94538		001-38107
0001209191-22-036825	0001769017	Golzadeh Nasim	Officer	See remarks		C/O SHOTSPOTTER	39300 CIVIC CENTER DR., SUITE 300	FREMONT	CA	94538		001-38107
0001415889-22-006551	0001754277	O'Brien Kathrine	Director			228 STRAWBRIDGE DRIVE	SUITE 100	MOORESTOWN	NJ	08057		001-37888
0001209191-22-036823	0001366943	BAKER LEIGHANNE G	Director			C/O PACTIV EVERGREEN INC.	1900	LAKE FOREST	IL	60045		001-39528
0001209191-22-036822	0001734558	Klepper Robert Samuel	Officer	SVP Marketing and Products		C/O SHOTSPOTTER, INC.	39300 CIVIC CENTER DR., SUITE 300	FREMONT	CA	94538		001-38107
0001552797-22-000051	0001692690	Brillon Sherri Anne	Director			7102 COMMERCE WAY		BRENTWOOD	TN	37027		001-35721
0001415889-22-006549	0001694934	Purcell Michael J.	Director			228 STRAWBRIDGE DRIVE		MOORESTOWN	NJ	08057		001-37888
0001209191-22-036820	0001261588	BUNYARD GARY T	Officer	SVP Public Safety Solutions		C/O SHOTSPOTTER INC.	39300 CIVIC CENTER DR., SUITE 300	FREMONT	CA	94538		001-38107
0001654954-22-008342	0001550317	Gaylor Douglas Walter	Officer	Chief Operating Officer		1615 S 52ND ST		TEMPE	AZ	85281		001-32277
0001209191-22-036815	0001705493	Ames Paul S.	Officer	SVP Products and Technology		C/O SHOTSPOTTER INC.	39300 CIVIC CENTER DR., SUITE 300	FREMONT	CA	94538		001-38107
0001415889-22-006547	0001700642	Helling Dennis	Director			228 STRAWBRIDGE DRIVE	SUITE 100	MOORESTOWN	NJ	08057		001-37888
0001493152-22-016788	0001840429	Morris Gaylon	Director,Officer	Chief Executive Officer		C/O SUNWORKS, INC.	1555 FREEDOM BOULEVARD	PROVO	UT	84604		001-36868
0000891166-22-000077	0001271507	WILENTZ JOEL	Director			1110 WEST COMMERCIAL BOULEVARD	SUITE 100	FORT LAUDERDALE	FL	33309		001-33251
0001493152-22-016786	0001681380	Bonfigt Jason Lee	Officer	Chief Financial Officer		C/O SUNWORKS, INC.	1555 FREEDOM BOULEVARD	PROVO	UT	84604		001-36868
0001104659-22-071149	0001810235	Park Jason	Officer	Chief Financial Officer		C/O DRAFTKINGS INC.	222 BERKELEY STREET, 5TH FLOOR	BOSTON	MA	02116		001-41379
0000891166-22-000075	0001492994	Springer Jon	Director			1110 WEST COMMERCIAL BOULEVARD	SUITE 100	FORT LAUDERDALE	FL	33309		001-33251
0001062993-22-014853	0001283563	BOSTON BYRON L	Director,Officer	CEO and Co-CIO		C/O DYNEX CAPITAL, INC.	4991 LAKE BROOK DRIVE, SUITE 100	GLEN ALLEN	VA	23060		001-09819
0001104659-22-071148	0001789490	Fletcher Aaron G.L.	Director,TenPercentOwner			1751 RIVER RUN	SUITE 400	FORT WORTH	TX	76107		001-40886
0001104659-22-071148	0001813314	Bios Equity Partners, LP	Director,TenPercentOwner			1751 RIVER RUN	SUITE 400	FORT WORTH	TX	76107		001-40886
0001104659-22-071148	0001813845	BIOS Capital Management, LP	Director,TenPercentOwner			1751 RIVER RUN	SUITE 400	FORT WORTH	TX	76107		001-40886
0001104659-22-071148	0001813270	Cavu Management, LP	Director,TenPercentOwner			1751 RIVER RUN	SUITE 400	FORT WORTH	TX	76107		001-40886
0001104659-22-071148	0001813310	Cavu Advisors, LLC	Director,TenPercentOwner			1751 RIVER RUN	SUITE 400	FORT WORTH	TX	76107		001-40886
0001104659-22-071148	0001813844	BIOS Advisors GP, LLC	Director,TenPercentOwner			1751 RIVER RUN	SUITE 400	FORT WORTH	TX	76107		001-40886
0001552797-22-000049	0001849211	O'Malley Todd	Officer	EVP Chief Operating Officer		7102 COMMERCE WAY		BRENTWOOD	TN	37027		001-35721
0000891166-22-000073	0001409331	SCHINDLER OZZIE A	Director			1110 WEST COMMERCIAL BOULEVARD	SUITE 100	FORT LAUDERDALE	FL	33309		001-33251
0001689548-22-000080	0001827760	Nemiroff Alex	Officer	General Counsel and Secretary		C/O PRAXIS PRECISION MEDICINES, INC.	99 HIGH STREET, 30TH FLOOR	BOSTON	MA	02110		001-39620
0001771515-22-000085	0001779766	Sheedy Robert Joseph Jr.	Officer	President		C/O GROCERY OUTLET HOLDING CORP.	5650 HOLLIS STREET	EMERYVILLE	CA	94608		001-38950
0001771515-22-000084	0001779740	Lindberg Eric J. Jr.	Director,Officer	Chief Executive Officer		C/O GROCERY OUTLET HOLDING CORP.	5650 HOLLIS STREET	EMERYVILLE	CA	94608		001-38950
0001225208-22-008106	0001204551	MUSSALLEM MICHAEL A	Director,Officer	Chairman & CEO		ONE EDWARDS WAY		IRVINE	CA	92614		001-15525
0000891166-22-000071	0001258089	PIETRANGELO MICHAEL	Director			1110 WEST COMMERCIAL BOULEVARD	SUITE 100	FORT LAUDERDALE	FL	33309		001-33251
0001209191-22-036813	0001284309	MADDEN LARRY	Officer	Chief Financial Officer		C/O VIANT TECHNOLOGY INC.	2722 MICHELSON DRIVE, SUITE 100	IRVINE	CA	92612		001-40015
0000891166-22-000068	0001438968	McCahill Francis Xavier III	Director			1110 WEST COMMERCIAL BOULEVARD	SUITE 100	FORT LAUDERDALE	FL	33309		001-33251
0001225208-22-008105	0001204553	WANG HUIMIN	Officer	CVP, Japan & Intercontinental		ONE EDWARDS WAY		IRVINE	CA	92614		001-15525
0001225208-22-008104	0001665141	Zovighian Bernard J	Officer	CVP, TMTT		ONE EDWARDS WAY		IRVINE	CA	92614		001-15525
0001104659-22-071144	0001706213	Whiteford Grace Puma	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001104659-22-071143	0001377202	Sharp Shalini	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001104659-22-071142	0001560565	Patton Cynthia M	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0000891166-22-000066	0001744926	Gordon Marlene	Director			1110 W. COMMERCIAL BLVD.		FORT LAUDERDALE	FL	33309		001-33251
0001104659-22-071141	0001859685	Ozuah Phillip	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001104659-22-071140	0001859699	McGarry Martha E	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001062993-22-014851	0001819285	Jolla Alice L.	Officer	Chief Accounting Officer		C/O MICROSOFT CORPORATION	ONE MICROSOFT WAY	REDMOND	WA	98052-6399		001-37845
0000891166-22-000064	0001581169	Callahan Scott P.	Director			1110 WEST COMMERCIAL BOULEVARD	SUITE 100	FORT LAUDERDALE	FL	33309		001-33251
0001104659-22-071139	0001859703	Leone Deborah R	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001104659-22-071138	0001487047	Gayle Helene D	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001062993-22-014849	0001919448	Micro Hospital Holding LLC	TenPercentOwner			6030 S. RICE AVE., SUITE C		HOUSTON	TX	77081		001-41346
0001062993-22-014849	0001919945	Vo Thomas T.	Director,Officer	Chief Executive Officer		6030 S. RICE AVE., SUITE C		HOUSTON	TX	77081		001-41346
0001104659-22-071137	0001747222	Francisco Ma. Fatima	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001104659-22-071136	0001082206	LAZARUS ROCHELLE B	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001104659-22-071135	0001187297	ESSNER ROBERT	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001213900-22-032882	0001915936	Justus Bradford	Director			C/O CREATD, INC.	419 LAFAYETTE ST	NEW YORK	NY	10003		001-39500
0001179110-22-003323	0001189770	ZANNINO RICHARD F	Director			C/O CCMP CAPITAL ADVISORS, LLC	277 PARK AVENUE, 27TH FLOOR	NEW YORK	NY	10172		001-39356
0001104659-22-071134	0001780209	Ezekowitz Alan	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001213900-22-032881	0001915400	Hendrickson Lorraine	Director			C/O CREATD, INC.	419 LAFAYETTE ST	NEW YORK	NY	10003		001-39500
0001179110-22-003322	0001451171	Von Furstenberg Alexander	Director			C/O ARROW FINANCE	555 WEST 18TH STREET, 5TH FLOOR	NEW YORK	NY	10011		001-39356
0001104659-22-071133	0001110753	COX CARRIE SMITH	Director			C/O ORGANON & CO.	30 HUDSON STREET, FLOOR 33	JERSEY CITY	NJ	07302		001-40235
0001213900-22-032880	0001914486	Bloor Joanna	Director			C/O CREATD, INC.	419 LAFAYETTE ST	NEW YORK	NY	10003		001-39500
0001179110-22-003321	0001018394	SPOON ALAN G	Director			C/O NORTHSTAR ADVISORS LLC	880 WINTER STREET, SUITE 350	WALTHAM	MA	02451		001-39356
0001179110-22-003320	0001237860	ROSENBLATT DAVID S	Director			C/O IAC/INTERACTIVECORP	555 WEST 18TH STREET	NEW YORK	NY	10011		001-39356
0001179110-22-003319	0001325206	Lourd Bryan	Director			C/O CAA 9830 WILSHIRE BLVD		BEVERLY HILLS	CA	90212-1825		001-39356
0001209191-22-036812	0001865796	Cheng Sohanya Roshan	Officer	Chief Commercial Officer		C/O KARYOPHARM THERAPEUTICS INC.	85 WELLS AVENUE	NEWTON	MA	02459		001-36167
0001209191-22-036811	0001017608	GARCIA ERNEST C. II	TenPercentOwner			100 CRESCENT COURT, SUITE 1100		DALLAS	TX	75201		001-38073
0001209191-22-036811	0001704727	VERDE INVESTMENTS, INC.	TenPercentOwner			100 CRESCENT COURT	SUITE 1100	DALLAS	TX	75201		001-38073
0001859285-22-000064	0001933929	Romero Julie M	Officer	Chief Human Resources Officer		100 CENTERVIEW DRIVE, SUITE 300		NASHVILLE	TN	37214		001-40982
0001493152-22-016780	0001720349	Junger John Squire	Director			9720 WILSHIRE BLVD.,	SUITE 500	BEVERLY HILLS	CA	90212		001-38250
0001493152-22-016779	0001720349	Junger John Squire	Director			9720 WILSHIRE BLVD.,	SUITE 500	BEVERLY HILLS	CA	90212		001-38250
0001127602-22-017493	0001294693	Benioff Marc	Director,Officer	Chairman and Co-CEO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0001493152-22-016776	0001839197	Wiederhorn Taylor Andrew	Officer	Chief Development Officer		9720 WILSHIRE BLVD.,	SUITE 500	BEVERLY HILLS	CA	90212		001-38250
0001062993-22-014848	0001868424	CAMPBELL SHAWN	Officer	Chief Financial Officer		141 GLENDALE DRIVE		LEAD	SD	57754		001-41349
0001209191-22-036809	0001202529	WEST MICHAEL D	Director,Officer	Chief Executive Officer		1101 MARINA VILLAGE PARKWAY, SUITE 201		ALAMEDA	CA	94501		001-38519
0001047340-22-000199	0001418036	ABU-GHAZALEH MOHAMMAD	Director,Officer,TenPercentOwner	Chairman and CEO		C/O FRESH DEL MONTE PRODUCE INC.	P.O. BOX 149222	CORAL GABLES	FL	33134		333-07708
0001047340-22-000198	0001545077	Mancilla Sergio	Officer	VP South America		C/O FRESH DEL MONTE PRODUCE INC.	P.O. BOX 149222	CORAL GABLES	FL	33114		333-07708
0001047340-22-000197	0001917126	VICENTE MONICA	Officer	SVP, Chief Financial Officer		C/O  FRESH DEL MONTE PRODUCE INC	P.O. BOX 149222	CORAL GABLES	FL	33114		333-07708
0001437749-22-015003	0001892174	Jimmy Holdings, Inc.	TenPercentOwner			18000 STUDEBAKER ROAD	SUITE 800	CERRITOS	CA	90703		001-39248
0001437749-22-015003	0001895577	Agajanian Richy	TenPercentOwner			18000 STUDEBAKER ROAD	SUITE 800	CERRITOS	CA	90703		001-39248
0001047340-22-000196	0001702953	Pelaez Reyes Jorge	Officer	VP, Central America		C/O FRESH DEL MONTE PRODUCE INC.	P.O. BOX 149222	CORAL GABLES	FL	33114		333-07708
0001179110-22-003318	0001438260	Hammer Bonnie S	Director			C/O IAC/INTERACTIVECORP	555 WEST 18TH STREET	NEW YORK	NY	10011		001-39356
0001047340-22-000195	0001663529	Abbas Mohammed	Officer	Chief Operating Officer		C/O FRESH DEL MONTE PRODUCE INC.	P.O. BOX 149222	CORAL GABLES	FL	33134		333-07708
0001104659-22-071129	0001808471	Winn Charles Brent Jr.	Officer	Chief Financial Officer		6614 THREE CHOPT ROAD		RICHMOND	VA	23226		001-38719
0001047340-22-000194	0001683907	Renino Gianpaolo	Officer	V.P. Europe and Africa		C/O FRESH DEL MONTE PRODUCE INC.	PO BOX 149222	CORAL GABLES	FL	33114		333-07708
0001179110-22-003317	0001205854	EISNER MICHAEL D	Director			C/O THE TORNANTE COMPANY, LLC	233 SOUTH BEVERLY DRIVE, 2ND FLOOR	BEVERLY HILLS	CA	90212		001-39356
0001047340-22-000193	0001769375	SAUTER HANS	Officer	SVP, R&D and Agriculture		C/O FRESH DEL MONTE PRODUCE INC.,	PO BOX 149222	CORAL GABLES	FL	33114		333-07708
0001628280-22-017161	0001193575	OWENS JEFFREY J	Director			C/O INDIE SEMICONDUCTOR	32 JOURNEY	ALISO VIEJO	CA	92656		001-40481
0001047340-22-000192	0001919356	BETTI TAREK AHMAD	Officer	Chief Human Resources Officer		C/O  FRESH DEL MONTE PRODUCE INC	P.O. BOX 149222	CORAL GABLES	FL	33114		333-07708
0001047340-22-000191	0001857364	Calvo Jesus Rodriguez	Officer	SVP, NA Sales & Marketing		C/O FRESH DEL MONTE PRODUCE INC	P.O. BOX 149222	CORAL GABLES	FL	33114		333-07708
0001179110-22-003316	0001530920	Clinton Chelsea	Director			C/O IAC/INTERACTIVECORP	555 WEST 18TH STREET	NEW YORK	NY	10011		001-39356
0001628280-22-017160	0001849122	Parekh Sonalee Elizabeth	Director			C/O INDIE SEMICONDUCTOR	32 JOURNEY	ALISO VIEJO	CA	92656		001-40481
0001047340-22-000190	0001732516	Lutty Helmuth	Officer	SVP, Network Shipping & Ops		C/O FRESH DEL MONTE PRODUCE INC.		PO BOX 149222	FL	33114		333-07708
0001047340-22-000189	0001857368	Nabulsi Ziad	Officer	SVP, North American Operations		C/O FRESH DEL MONTE PRODUCE INC	P.O. BOX 149222	CORAL GABLES	FL	33114		333-07708
0001225208-22-008103	0001805060	Hipsher Bryan T.	Officer	Chief Financial Officer		5335 GATE PARKWAY		JACKSONVILLE	FL	32256		001-39361
0001628280-22-017159	0001025092	ALDRICH DAVID J	Director			C/O INDIE SEMICONDUCTOR	32 JOURNEY	ALISO VIEJO	CA	92656		001-40481
0001062993-22-014846	0001751631	Prime Movers Lab Fund I LP	TenPercentOwner			P.O. BOX 12829		JACKSON	WY	83002		001-41058
0001062993-22-014846	0001875411	Sloss Dakin	TenPercentOwner			C/O PRIME MOVERS LAB, P.O. BOX 12829		JACKSON	WY	83002		001-41058
0001628280-22-017158	0001729127	Brink Diane D	Director			C/O INDIE SEMICONDUCTOR	32 JOURNEY	ALISO VIEJO	CA	92656		001-40481
0001209191-22-036807	0001434099	Brandt Peter C.	Director			C/O IN8BIO, INC.	350 5TH AVE. SUITE 5330	NEW YORK	NY	10118		001-39692
0001047340-22-000188	0001919356	BETTI TAREK AHMAD	Officer	Chief Human Resources Officer		C/O  FRESH DEL MONTE PRODUCE INC	P.O. BOX 149222	CORAL GABLES	FL	33114		333-07708
0001209191-22-036805	0001912731	Sanders Richard A	Director			DR. LUIS BONAVITA 1294, OF. 1733	TOWER II	MONTEVIDEO	X3	11300	URUGUAY	001-33647
0001628280-22-017157	0001007734	KIGHT PETER J	Director			C/O INDIE SEMICONDUCTOR	32 JOURNEY	ALISO VIEJO	CA	92656		001-40481
0001209191-22-036804	0001682638	FAIRBAIRN EMILY	Director,TenPercentOwner			10 ORINDA VIEW ROAD		ORINDA	CA	94563		001-39692
0001209191-22-036803	0001853815	Greenwood Luba	Director			C/O IN8BIO, INC.	350 5TH AVE. SUITE 5330	NEW YORK	NY	10118		001-39692
0001209191-22-036802	0001643070	Roemer Alan S.	Director			C/O IN8BIO, INC.	350 5TH AVE. SUITE 5330	NEW YORK	NY	10118		001-39692
0001209191-22-036801	0001830178	Whitfill Travis	Director			C/O IN8BIO, INC.	350 5TH AVE. SUITE 5330	NEW YORK	NY	10118		001-39692
0001628280-22-017156	0001880171	Cohn Charles K.	Director,Officer,TenPercentOwner	Chief Executive Officer		101 S. HANLEY ROAD, SUITE 300		ST. LOUIS	MO	63105		001-39595
0000899243-22-022417	0001320234	Emanuel Ariel	Director,Officer,TenPercentOwner	Chief Executive Officer		9601 WILSHIRE BOULEVARD, 3RD FLOOR		BEVERLY HILLS	CA	90210		001-40373
0001094285-22-000090	0001574791	VanWees Jason	Officer	Vice Chairman		1049 CAMINO DOS RIOS		THOUSAND OAKS	CA	91360		001-15295
0001209191-22-036800	0001808322	Lachey Jennifer	Officer	Chief Scientific Officer		C/O KEROS THERAPEUTICS, INC.	99 HAYDEN AVENUE, SUITE 120, BUILDING E	LEXINGTON	MA	02421		001-39264
0001437749-22-015001	0001228922	DONDERO JAMES D	Officer,TenPercentOwner	See Remarks		300 CRESCENT COURT, SUITE 700		DALLAS	TX	75201		811-21869
0001127602-22-017491	0001760669	Hoge Stephen	Officer	President		C/O MODERNA, INC.	200 TECHNOLOGY SQUARE	CAMBRIDGE	MA	02139		001-38753
0001415889-22-006545	0001651542	Kahn Roger E.	Officer	PRESIDENT AND CEO		80 BLANCHARD ROAD		BURLINGTON	MA	01803		001-33567
0001214659-22-008044	0001787578	Sherman Laura	Other		Member of 10% owner group	C/O BRP GROUP, INC.	4211 W. BOY SCOUT BLVD., SUITE 800	TAMPA	FL	33607		001-39095
0001654954-22-008339	0000902111	MIHAYLO STEVEN G	Director,Officer,TenPercentOwner	Chief Executive Officer		1615 S 52ND ST		TEMPE	AZ	85281		001-32277
0001562180-22-005113	0001411325	Shourie Rajath	Director			16000 N. DALLAS PARKWAY, SUITE 500		DALLAS	TX	75248		001-38606
0001225208-22-008100	0001632374	Jabbour Anthony M	Director,Officer	Chief Executive Officer		5335 GATE PARKWAY		JACKSONVILLE	FL	32256		001-39361
0001225208-22-008099	0000938549	HOVNANIAN ARA K	Director,Officer,TenPercentOwner	Chairman of Bd., Pres. & CEO		C/O HOVNANIAN ENTERPRISES, INC.	90 MATAWAN ROAD	MATAWAN	NJ	07747		001-08551
0001225208-22-008097	0001520206	O'Connor Brad G	Officer	SVP, CAO and Treasurer		C/O HOVNANIAN ENTERPRISES, INC.	90 MATAWAN ROAD	MATAWAN	NJ	07747		001-08551
0001225208-22-008096	0001211054	SORSBY J LARRY	Director,Officer	Exec. VP and CFO		C/O HOVNANIAN ENTERPRISES, INC.	90 MATAWAN ROAD	MATAWAN	NJ	07747		001-08551
0001225208-22-008094	0001744557	Sellers Robin Stone	Director			C/O HOVNANIAN ENTERPRISES, INC.	90 MATAWAN ROAD	MATAWAN	NJ	07747		001-08551
0001225208-22-008093	0001193999	COUTTS ROBERT B	Director			C/O HOVNANIAN ENTERPRISES, INC.	90 MATAWAN ROAD	MATAWAN	NJ	07747		001-08551
0001225208-22-008092	0001077821	MARENGI JOSEPH A	Director			C/O HOVNANIAN ENTERPRISES, INC.	90 MATAWAN ROAD	MATAWAN	NJ	07747		001-08551
0001225208-22-008091	0001563558	PAGANO VINCENT JR	Director			C/O HOVNANIAN ENTERPRISES, INC.	90 MATAWAN ROAD	MATAWAN	NJ	07747		001-08551
0001225208-22-008090	0001211047	KANGAS EDWARD A	Director			C/O HOVNANIAN ENTERPRISES, INC.	90 MATAWAN ROAD	MATAWAN	NJ	07747		001-08551
0001214659-22-008043	0001212502	AULT MILTON C III	Director,Officer,TenPercentOwner	Executive Chairman		11411 SOUTHERN HIGHLANDS PARKWAY	SUITE 240	LAS VEGAS	NV	89141		001-12711
0001209191-22-036799	0001212999	TRAYNOR SEAN	Director			599 LEXINGTON AVENUE 18TH FLOOR		NEW YORK	NY	10022		001-12251
0001209191-22-036798	0001829665	Spellacy Michael	Director			C/O ARCHER AVIATION INC.	1880 EMBARCADERO ROAD	PALO ALTO	CA	94303		001-39668
0001225208-22-008089	0001745955	Wengel Kathryn E	Officer	EVP, Chief GSC Officer		ONE JOHNSON & JOHNSON PLAZA		NEW BRUNSWICK	NJ	08933		001-03215
0001209191-22-036796	0001842340	Pinelli Maria	Director			C/O ARCHER AVIATION INC.	1880 EMBARCADERO ROAD	PALO ALTO	CA	94303		001-39668
0001209191-22-036795	0001391169	Roach Randy	Director			2301 HIGHWAY 190 WEST		DERIDDER	LA	70634		001-12251
0001209191-22-036793	0001237371	MUNOZ OSCAR	Director			C/O ARCHER AVIATION INC.	1880 EMBARCADERO ROAD	PALO ALTO	CA	94303		001-39668
0001209191-22-036792	0001391161	Morris Millard E	Director			2301 HIGHWAY 190 WEST		DERIDDER	LA	70634		001-12251
0001209191-22-036791	0001712371	Diaz Fred M	Director			C/O ARCHER AVIATION INC.	1880 EMBARCADERO ROAD	PALO ALTO	CA	94303		001-39668
0001209191-22-036789	0001828079	Diaz Deborah	Director			C/O ARCHER AVIATION INC.	1880 EMBARCADERO ROAD	PALO ALTO	CA	94303		001-39668
0001209191-22-036788	0001341776	MORRIS JARED A	Director			2301 HIGHWAY 190 WEST		DERIDDER	LA	70634		001-12251
0001209191-22-036786	0001917199	Greer Billy B	Director			2301 HIGHWAY 190 WEST		DERIDDER	LA	70634		001-12251
0001127602-22-017489	0001791938	TOUSI SUSAN H	Officer	SVP, Chief Commercial Officer		5200 ILLUMINA WAY		SAN DIEGO	CA	92122		001-35406
0001127602-22-017488	0001688234	Williams Valerie	Director			333 W SHERDIAN AVE		OKLAHOMA CITY	OK	73102		001-32318
0001209191-22-036784	0001177114	GARCIA PHILIP A	Director			5997 CYPRESS LANE		BONITA SPRINGS	FL	34134		001-12251
0001477932-22-004377	0001898925	Finger Michael H.	Director			1551 N. DIANE ST.		MESA	AZ	85203-3850		001-41120
0001209191-22-036782	0001661066	Fontenot Teri G.	Director			18933 EAST PINNACLE CIRCLE		BATON ROUGE	LA	70810		001-12251
0001415889-22-006544	0001933670	Williams-Ramey Aimee	Officer	CHIEF LEGAL OFFICER		C/O SIX FLAGS ENTERTAINMENT CORPORATION	1000 BALLPARK WAY, SUITE 400	ARLINGTON	TX	76011		001-13703
0001562180-22-005112	0001778395	Dotan Ido	Officer	GENERAL COUNSEL, CORP SECRTY		C/O BANC OF CALIFORNIA, INC.	3 MACARTHUR PLACE	SANTA ANA	CA	92707		001-35522
0001415889-22-006543	0001933670	Williams-Ramey Aimee	Officer	CHIEF LEGAL OFFICER		C/O SIX FLAGS ENTERTAINMENT CORPORATION	1000 BALLPARK WAY, SUITE 400	ARLINGTON	TX	76011		001-13703
0001209191-22-036780	0001280417	BROWN MICHAEL J	Director			5 ROSA PARK		NEW ORLEANS	LA	70115		001-12251
